"Project","Provider","CLIN","Effort","Activity","Control Account","ECP/REA","Change Code","Swbs","Group","SOC","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish","Parent - Operation","Previous ACWP","Previous Provider ACWP","Previous ETC","Previous EAC","EAC Growth"
"467","1","            ","            ","VCS","1.7.1.8.14.520                          ","          ","    ","830","8","14","520","520","900","900","0","927781","    L5200-000017","10","SPPC 18 PREPARATION&ATTENDANCE","1508","100","168.00","168.00","168.00","168.00","26.17","0.00","0.00","0.00","0.00","26.17","6.420 ","6.420 ","8/21/2014","9/11/2014","9/29/2014","11/21/2014","    L5200-000017-10","26.17","0","0","26.17","0.00 "
"467","1","            ","            ","7QT","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","940272","    L5200-000129","10","Q1-2015 PROJECT ADMINISTRATOR ","1531","100","144.00","144.00","144.00","144.00","19.67","0.00","0.00","0.00","0.00","19.67","7.321 ","7.321 ","1/2/2015","3/27/2015","1/2/2015","3/27/2015","    L5200-000129-10","19.67","0","0","19.67","0.00 "
"467","1","            ","            ","VCT","1.7.1.8.14.520                          ","          ","    ","830","8","14","520","520","900","900","0","927782","    L5200-000018","10","SPPC 19 PREPARATION&ATTENDANCE","1508","100","168.00","168.00","168.00","168.00","22.89","0.00","0.00","0.00","0.00","22.89","7.339 ","7.339 ","9/19/2014","10/9/2014","2/16/2015","3/20/2015","    L5200-000018-10","22.89","0","0","22.89","0.00 "
"467","1","            ","            ","VCQ","1.7.1.8.14.520                          ","          ","    ","830","8","14","520","520","900","900","0","927779","    L5200-000015","10","SPPC 16 PREPARATION&ATTENDANCE","1508","100","168.00","168.00","168.00","168.00","20.30","0.00","0.00","0.00","0.00","20.30","8.276 ","8.276 ","1/2/2014","1/22/2014","2/3/2014","2/28/2014","    L5200-000015-10","20.3","0","0","20.3","0.00 "
"467","1","            ","            ","WHI","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927948","    L5200-000066","10","Q2-2013 ENVIRONMENTAL TESTING ","1514","100","36.00","36.00","36.00","36.00","4.10","0.00","0.00","0.00","0.00","4.10","8.780 ","8.780 ","4/1/2013","6/28/2013","4/1/2013","6/28/2013","    L5200-000066-10","4.1","0","0","4.1","0.00 "
"467","1","            ","            ","WHA","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927567","    L5200-000005","10","Q2-2011 JUNE ASSISTANT PROJECT","1500","100","72.00","72.00","72.00","72.00","8.10","0.00","0.00","0.00","0.00","8.10","8.889 ","8.889 ","3/21/2011","6/24/2011","5/31/2011","6/27/2011","    L5200-000005-10","8.1","0","0","8.1","0.00 "
"467","1","            ","            ","WHN","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927983","    L5200-000101","10","Q3-2014 LABEL PLATE MANAGEMENT","1517","100","480.00","480.00","480.00","480.00","50.23","0.00","0.00","0.00","0.00","50.23","9.556 ","9.556 ","6/30/2014","9/26/2014","6/30/2014","9/26/2014","    L5200-000101-10","50.23","0","0","50.23","0.00 "
"467","1","            ","            ","WHL","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927967","    L5200-000085","10","Q1-2014 ENVIRONMENTAL TESTING ","1514","100","36.00","36.00","36.00","36.00","3.60","0.00","0.00","0.00","0.00","3.60","10.000 ","10.000 ","1/2/2014","3/28/2014","1/2/2014","3/28/2014","    L5200-000085-10","3.6","0","0","3.6","0.00 "
"467","1","            ","            ","5HC","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","939940","    L5200-000125","10","Q4-2013 MFG EMERGENT TASK SUPP","1509","100","40.00","40.00","40.00","40.00","4.00","0.00","0.00","0.00","0.00","4.00","10.000 ","10.000 ","12/3/2013","12/23/2013","12/2/2013","12/23/2013","    L5200-000125-10","4","0","0","4","0.00 "
"467","1","            ","            ","WHD","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927916","    L5200-000034","10","Q1-2012 TECHNICAL DIRECTOR    ","1500","100","104.00","104.00","104.00","104.00","10.30","0.00","0.00","0.00","0.00","10.30","10.097 ","10.097 ","1/3/2012","3/30/2012","1/3/2012","3/30/2012","    L5200-000034-10","10.3","0","0","10.3","0.00 "
"467","1","            ","            ","WHO","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927987","    L5200-000105","10","Q4-2014 TECHNICAL DIRECTOR    ","1500","100","104.00","104.00","104.00","104.00","10.15","0.00","0.00","0.00","0.00","10.15","10.246 ","10.246 ","9/29/2014","12/23/2014","9/29/2014","12/23/2014","    L5200-000105-10","10.15","0","0","10.15","0.00 "
"467","1","            ","            ","WHB","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927789","    L5200-000025","10","Q3-2011 ENG TEST COORDINATOR  ","1514","100","208.00","208.00","208.00","208.00","20.20","0.00","0.00","0.00","0.00","20.20","10.297 ","10.297 ","6/27/2011","9/30/2011","6/27/2011","9/30/2011","    L5200-000025-10","20.2","0","0","20.2","0.00 "
"467","1","            ","            ","7RT","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","940277","    L5200-000134","10","Q-FINAL PROJECT ENGINEER      ","1500","100","96.00","96.00","96.00","96.00","9.15","0.00","0.00","0.00","0.00","9.15","10.492 ","10.492 ","3/30/2015","2/25/2016","4/6/2015","8/26/2016","    L5200-000134-10","9.15","0","0","9.15","0.00 "
"467","1","            ","            ","WHM","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927976","    L5200-000094","10","Q2-2014 LABEL PLATE MANAGEMENT","1517","100","240.00","240.00","240.00","240.00","18.84","0.00","0.00","0.00","0.00","18.84","12.739 ","12.739 ","3/31/2014","6/27/2014","3/31/2014","6/27/2014","    L5200-000094-10","18.84","0","0","18.84","0.00 "
"467","1","            ","            ","WHD","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927918","    L5200-000036","10","Q1-2012 ENVIRONMENTAL TESTING ","1514","100","36.00","36.00","36.00","36.00","2.80","0.00","0.00","0.00","0.00","2.80","12.857 ","12.857 ","1/3/2012","3/30/2012","1/3/2012","3/30/2012","    L5200-000036-10","2.8","0","0","2.8","0.00 "
"467","1","            ","            ","VCK","1.7.1.8.14.520                          ","          ","    ","830","8","14","520","520","900","900","0","927773","    L5200-000009","10","SPPC#11 PREPARATION&ATTENDANCE","1508","100","168.00","168.00","168.00","168.00","12.78","0.00","0.00","0.00","0.00","12.78","13.146 ","13.146 ","6/15/2011","7/18/2011","5/29/2012","6/29/2012","    L5200-000009-10","12.78","0","0","12.78","0.00 "
"467","1","            ","            ","VCU","1.7.1.8.14.520                          ","          ","    ","830","8","14","520","520","900","900","0","927783","    L5200-000019","10","SPPC 20 PREPARATION&ATTENDANCE","1508","100","168.00","168.00","168.00","168.00","12.77","0.00","0.00","0.00","0.00","12.77","13.156 ","13.156 ","1/16/2015","1/19/2015","6/29/2015","7/20/2015","    L5200-000019-10","12.77","0","0","12.77","0.00 "
"467","1","            ","            ","VCO","1.7.1.8.14.520                          ","          ","    ","830","8","14","520","520","900","900","0","927777","    L5200-000013","10","SPPC 14 PREPARATION&ATTENDANCE","1508","100","168.00","168.00","168.00","168.00","10.50","0.00","0.00","0.00","0.00","10.50","16.000 ","16.000 ","4/23/2012","4/24/2012","4/29/2013","4/30/2013","    L5200-000013-10","10.5","0","0","10.5","0.00 "
"467","1","            ","            ","WHO","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927988","    L5200-000106","10","Q4-2014 PROJECT ADMINISTRATOR ","1531","100","288.00","288.00","288.00","288.00","17.45","0.00","0.00","0.00","0.00","17.45","16.504 ","16.504 ","9/29/2014","12/23/2014","9/29/2014","12/23/2014","    L5200-000106-10","17.45","0","0","17.45","0.00 "
"467","1","            ","            ","WHH","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927942","    L5200-000060","10","Q1-2013 ENVIRONMENTAL TESTING ","1514","100","36.00","36.00","36.00","36.00","1.40","0.00","0.00","0.00","0.00","1.40","25.714 ","25.714 ","1/2/2013","3/29/2013","1/2/2013","3/29/2013","    L5200-000060-10","1.4","0","0","1.4","0.00 "
"467","1","            ","            ","WHC","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927903","    L5200-000028","10","Q4-2011 TECHNICAL DIRECTOR    ","1500","100","104.00","104.00","104.00","104.00","3.30","0.00","0.00","0.00","0.00","3.30","31.515 ","31.515 ","10/3/2011","12/22/2011","10/3/2011","12/22/2011","    L5200-000028-10","3.3","0","0","3.3","0.00 "
"467","1","            ","            ","WHM","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927974","    L5200-000092","10","Q2-2014 ENVIRONMENTAL TESTING ","1514","100","36.00","36.00","36.00","36.00","0.90","0.00","0.00","0.00","0.00","0.90","40.000 ","40.000 ","3/31/2014","6/27/2014","3/31/2014","6/27/2014","    L5200-000092-10","0.9","0","0","0.9","0.00 "
"467","1","            ","            ","VCR","1.7.1.8.14.520                          ","          ","    ","830","8","14","520","520","900","900","0","927780","    L5200-000016","10","SPPC 17 PREPARATION&ATTENDANCE","1508","100","168.00","168.00","168.00","168.00","3.90","0.00","0.00","0.00","0.00","3.90","43.077 ","43.077 ","2/24/2014","3/14/2014","6/23/2014","6/27/2014","    L5200-000016-10","3.9","0","0","3.9","0.00 "
"467","1","            ","            ","WHK","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927960","    L5200-000078","10","Q4-2013 ENVIRONMENTAL TESTING ","1514","100","36.00","36.00","36.00","36.00","0.80","0.00","0.00","0.00","0.00","0.80","45.000 ","45.000 ","9/30/2013","12/23/2013","9/30/2013","12/23/2013","    L5200-000078-10","0.8","0","0","0.8","0.00 "
"467","1","            ","            ","WHA","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927563","    L5200-000001","10","Q2-2011 JUNE ENGINEERING TEST ","1514","100","72.00","72.00","72.00","72.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3/21/2011","6/24/2011","5/31/2011","6/27/2011","    L5200-000001-10","0","0","0","0","0.00 "
"467","1","            ","            ","WHA","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927564","    L5200-000002","10","Q2-2011 JUNE ENVIRONMENTAL    ","1514","100","36.00","36.00","36.00","36.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3/21/2011","6/24/2011","5/31/2011","6/27/2011","    L5200-000002-10","0","0","0","0","0.00 "
"467","1","            ","            ","WHA","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927566","    L5200-000004","10","Q2-2011 JUNE TECHNICAL        ","1500","100","72.00","72.00","72.00","72.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3/21/2011","6/24/2011","5/31/2011","6/27/2011","    L5200-000004-10","0","0","0","0","0.00 "
"467","1","            ","            ","VCM","1.7.1.8.14.520                          ","          ","    ","830","8","14","520","520","900","900","0","927775","    L5200-000011","10","SPPC #5 PREPARATION&ATTENDANCE","1508","100","168.00","168.00","168.00","168.00","0.00","0.00","0.00","0.00","0.00","0.00","","","10/13/2011","10/18/2011","6/25/2012","6/29/2012","    L5200-000011-10","0","0","0","0","0.00 "
"467","1","            ","            ","WHB","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927785","    L5200-000021","10","Q3-2011 ASSISTANT PRJ ENGINEER","1500","100","104.00","104.00","104.00","104.00","0.00","0.00","0.00","0.00","0.00","0.00","","","6/27/2011","9/30/2011","6/27/2011","9/30/2011","    L5200-000021-10","0","0","0","0","0.00 "
"467","1","            ","            ","WHB","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927786","    L5200-000022","10","Q3-2011 TECHNICAL DIRECTOR    ","1500","100","104.00","104.00","104.00","104.00","0.00","0.00","0.00","0.00","0.00","0.00","","","6/27/2011","9/30/2011","6/27/2011","9/30/2011","    L5200-000022-10","0","0","0","0","0.00 "
"467","1","            ","            ","WHB","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927788","    L5200-000024","10","Q3-2011 ENVIRONMENTAL TESTING ","1514","100","36.00","36.00","36.00","36.00","0.00","0.00","0.00","0.00","0.00","0.00","","","6/27/2011","9/30/2011","6/27/2011","9/30/2011","    L5200-000024-10","0","0","0","0","0.00 "
"467","1","            ","            ","WHC","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927905","    L5200-000030","10","Q4-2011 ENVIRONMENTAL TESTING ","1514","100","36.00","36.00","36.00","36.00","0.00","0.00","0.00","0.00","0.00","0.00","","","10/3/2011","12/22/2011","10/3/2011","12/22/2011","    L5200-000030-10","0","0","0","0","0.00 "
"467","1","            ","            ","WHE","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927922","    L5200-000040","10","Q2-2012 TECHNICAL DIRECTOR    ","1500","100","104.00","104.00","104.00","104.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/2/2012","6/29/2012","4/2/2012","6/29/2012","    L5200-000040-10","0","0","0","0","0.00 "
"467","1","            ","            ","WHE","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927924","    L5200-000042","10","Q2-2012 ENVIRONMENTAL TESTING ","1514","100","36.00","36.00","36.00","36.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/2/2012","6/29/2012","4/2/2012","6/29/2012","    L5200-000042-10","0","0","0","0","0.00 "
"467","1","            ","            ","WHF","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927930","    L5200-000048","10","Q3-2012 ENVIRONMENTAL TESTING ","1514","100","36.00","36.00","36.00","36.00","0.00","0.00","0.00","0.00","0.00","0.00","","","7/2/2012","9/28/2012","7/2/2012","9/28/2012","    L5200-000048-10","0","0","0","0","0.00 "
"467","1","            ","            ","WHG","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927936","    L5200-000054","10","Q4-2012 ENVIRONMENTAL TESTING ","1514","100","36.00","36.00","36.00","36.00","0.00","0.00","0.00","0.00","0.00","0.00","","","10/1/2012","12/21/2012","10/1/2012","12/21/2012","    L5200-000054-10","0","0","0","0","0.00 "
"467","1","            ","            ","WHK","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927962","    L5200-000080","10","Q4-2013 LABEL PLATE MANAGEMENT","1517","100","40.00","40.00","40.00","40.00","0.00","0.00","0.00","0.00","0.00","0.00","","","9/30/2013","12/23/2013","9/30/2013","12/23/2013","    L5200-000080-10","0","0","0","0","0.00 "
"467","1","            ","            ","WHN","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927978","    L5200-000096","10","Q3-2014 ASSISTANT PRJ ENGINEER","1500","100","104.00","104.00","104.00","104.00","0.00","0.00","0.00","0.00","0.00","0.00","","","6/30/2014","9/26/2014","6/30/2014","9/26/2014","    L5200-000096-10","0","0","0","0","0.00 "
"467","1","            ","            ","WHN","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927981","    L5200-000099","10","Q3-2014 ENVIRONMENTAL TESTING ","1514","100","36.00","36.00","36.00","36.00","0.00","0.00","0.00","0.00","0.00","0.00","","","6/30/2014","9/26/2014","6/30/2014","9/26/2014","    L5200-000099-10","0","0","0","0","0.00 "
"467","1","            ","            ","WHN","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927984","    L5200-000102","10","Q3-2014 TRIAL CARD AND GIG    ","1534","100","232.00","232.00","232.00","232.00","0.00","0.00","0.00","0.00","0.00","0.00","","","6/30/2014","9/26/2014","6/30/2014","9/26/2014","    L5200-000102-10","0","0","0","0","0.00 "
"467","1","            ","            ","WHO","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927989","    L5200-000107","10","Q4-2014 ENVIRONMENTAL TESTING ","1514","100","36.00","36.00","36.00","36.00","0.00","0.00","0.00","0.00","0.00","0.00","","","9/29/2014","12/23/2014","9/29/2014","12/23/2014","    L5200-000107-10","0","0","0","0","0.00 "
"467","1","            ","            ","WHO","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","927992","    L5200-000110","10","Q4-2014 TRIAL CARD AND GIG    ","1534","100","268.00","268.00","268.00","268.00","0.00","0.00","0.00","0.00","0.00","0.00","","","9/29/2014","12/23/2014","9/29/2014","12/23/2014","    L5200-000110-10","0","0","0","0","0.00 "
"467","1","            ","            ","7QT","1.7.1.8.13.520                          ","          ","    ","830","8","13","520","520","900","900","0","940276","    L5200-000133","10","Q1-2015 TRIAL CARD AND GIG    ","1534","100","61.00","61.00","61.00","61.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/2/2015","3/27/2015","1/2/2015","3/27/2015","    L5200-000133-10","0","0","0","0","0.00 "
"467","1","            ","            ","0","                                        ","          ","    ","830","8","20","520","520","900","900","0","926115","    L5200-990000","830","BUDGET FOR ENG 520            ","1599","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L5200-990000-830","0","0","0","0","0.00 "
"","","","","","","","","","","","520 Total","","","","","","","","","","","17323.00","18525.00","17322.79","18524.79","15563.44","50.00","0.00","0.00","0.00","15613.44","","","","","","","","15563.44","0","50","15613.44","0.00 "
"467","1","            ","            ","WIE","1.7.1.8.13.521                          ","          ","    ","830","8","13","521","521","900","900","0","932622","    L5210-000017","10","Q2-2012 REWORK CAUSED BY MFG  ","1538","100","0.00","5.00","0.00","5.00","17.73","0.00","0.00","0.00","0.00","17.73","0.000 ","0.282 ","4/2/2012","6/29/2012","4/2/2012","6/29/2012","    L5210-000017-10","17.73","0","0","17.73","0.00 "
"467","1","            ","            ","WIG","1.7.1.8.13.521                          ","          ","    ","830","8","13","521","521","900","900","0","934376","    L5210-000018","10","Q4-2012 REWORK CAUSED BY MFG  ","1538","100","0.00","100.00","0.00","100.00","97.11","0.00","0.00","0.00","0.00","97.11","0.000 ","1.030 ","10/1/2012","12/21/2012","10/1/2012","12/21/2012","    L5210-000018-10","97.11","0","0","97.11","0.00 "
"467","1","            ","            ","WIJ","1.7.1.8.13.521                          ","          ","    ","830","8","13","521","521","900","900","0","937019","    L5210-000022","10","Q3-2013 MFG CAUSED ENG REWORK ","1538","100","0.00","10.00","0.00","10.00","43.87","0.00","0.00","0.00","0.00","43.87","0.000 ","0.228 ","7/1/2013","9/27/2013","7/1/2013","9/27/2013","    L5210-000022-10","43.87","0","0","43.87","0.00 "
"467","1","            ","            ","WIK","1.7.1.8.13.521                          ","          ","    ","830","8","13","521","521","900","900","0","937020","    L5210-000023","10","Q4-2013 MFG CAUSED ENG REWORK ","1538","100","0.00","10.00","0.00","10.00","66.77","0.00","0.00","0.00","0.00","66.77","0.000 ","0.150 ","9/30/2013","12/23/2013","9/30/2013","12/23/2013","    L5210-000023-10","66.77","0","0","66.77","0.00 "
"467","1","            ","            ","WIL","1.7.1.8.13.521                          ","          ","    ","830","8","13","521","521","900","900","0","937021","    L5210-000024","10","Q1-2014 MFG CAUSED ENG REWORK ","1538","100","0.00","10.00","0.00","10.00","47.67","0.00","0.00","0.00","0.00","47.67","0.000 ","0.210 ","1/2/2014","3/28/2014","1/2/2014","3/28/2014","    L5210-000024-10","47.67","0","0","47.67","0.00 "
"467","1","            ","            ","WID","1.7.1.8.13.521                          ","          ","    ","830","8","13","521","521","900","900","0","932203","    L5210-000016","10","Q1-2012 BUILD STRATEGIES HULL ","1537","100","1.00","200.00","1.00","200.00","208.80","0.00","0.00","0.00","0.00","208.80","0.005 ","0.958 ","1/3/2012","3/30/2012","1/3/2012","3/30/2012","    L5210-000016-10","208.8","0","0","208.8","0.00 "
"467","1","            ","            ","WIF","1.7.1.8.13.521                          ","          ","    ","830","8","13","521","521","900","900","0","931293","    L5210-000006","10","Q3-2012 ENGINEERING SUPPORT   ","1531","100","150.00","150.00","150.00","150.00","2496.73","0.00","0.00","0.00","0.00","2496.73","0.060 ","0.060 ","7/2/2012","9/28/2012","7/2/2012","9/28/2012","    L5210-000006-10","2496.73","0","0","2496.73","0.00 "
"467","1","            ","            ","WIG","1.7.1.8.13.521                          ","          ","    ","830","8","13","521","521","900","900","0","931294","    L5210-000007","10","Q4-2012 ENGINEERING SUPPORT   ","1531","100","200.00","200.00","200.00","200.00","2105.06","0.00","0.00","0.00","0.00","2105.06","0.095 ","0.095 ","10/1/2012","12/21/2012","10/1/2012","12/21/2012","    L5210-000007-10","2105.06","0","0","2105.06","0.00 "
"467","1","            ","            ","WIE","1.7.1.8.13.521                          ","          ","    ","830","8","13","521","521","900","900","0","931292","    L5210-000005","10","Q2-2012 ENGINEERING SUPPORT   ","1531","100","150.00","150.00","150.00","150.00","1219.72","0.00","0.00","0.00","0.00","1219.72","0.123 ","0.123 ","4/2/2012","6/29/2012","4/2/2012","6/29/2012","    L5210-000005-10","1219.72","0","0","1219.72","0.00 "
"467","1","            ","            ","WID","1.7.1.8.13.521                          ","          ","    ","830","8","13","521","521","900","900","0","931291","    L5210-000004","10","Q1-2012 ENGINEERING SUPPORT   ","1531","100","95.00","96.00","95.00","96.00","612.90","0.00","0.00","0.00","0.00","612.90","0.155 ","0.157 ","1/3/2012","3/30/2012","1/3/2012","3/30/2012","    L5210-000004-10","612.9","0","0","612.9","0.00 "
"467","1","            ","            ","WIB","1.7.1.8.13.521                          ","          ","    ","830","8","13","521","521","900","900","0","928224","    L5210-000002","10","Q3-2011 ENGINEERING SUPPORT   ","1531","100","96.00","96.00","96.00","96.00","393.80","0.00","0.00","0.00","0.00","393.80","0.244 ","0.244 ","6/27/2011","9/30/2011","6/27/2011","9/30/2011","    L5210-000002-10","393.8","0","0","393.8","0.00 "
"467","1","            ","            ","WIC","1.7.1.8.13.521                          ","          ","    ","830","8","13","521","521","900","900","0","928847","    L5210-000003","10","Q4-2011 ENGINEERING SUPPORT   ","1531","100","96.00","96.00","96.00","96.00","337.80","0.00","0.00","0.00","0.00","337.80","0.284 ","0.284 ","10/3/2011","12/22/2011","10/3/2011","12/22/2011","    L5210-000003-10","337.8","0","0","337.8","0.00 "
"467","1","            ","            ","WII","1.7.1.8.13.521                          ","          ","    ","830","8","13","521","521","900","900","0","931296","    L5210-000009","10","Q2-2013 ENGINEERING SUPPORT   ","1531","100","360.00","360.00","360.00","360.00","790.36","0.00","0.00","0.00","0.00","790.36","0.455 ","0.455 ","4/1/2013","6/28/2013","4/1/2013","6/28/2013","    L5210-000009-10","790.36","0","0","790.36","0.00 "
"467","1","            ","            ","WIH","1.7.1.8.13.521                          ","          ","    ","830","8","13","521","521","900","900","0","931295","    L5210-000008","10","Q1-2013 ENGINEERING SUPPORT   ","1531","100","360.00","360.00","360.00","360.00","713.75","0.00","0.00","0.00","0.00","713.75","0.504 ","0.504 ","1/2/2013","3/29/2013","1/2/2013","3/29/2013","    L5210-000008-10","713.75","0","0","713.75","0.00 "
"467","1","            ","            ","7RW","1.7.1.8.13.521                          ","          ","    ","830","8","13","521","521","900","900","0","940694","    L5210-000030","10","Q-FINAL ENG LOE SUPPORT-521   ","1501","100","117.00","117.00","117.00","117.00","189.62","0.00","0.00","0.00","0.00","189.62","0.617 ","0.617 ","3/30/2015","12/18/2015","4/6/2015","4/29/2016","    L5210-000030-10","189.62","0","0","189.62","0.00 "
"467","1","            ","            ","WIM","1.7.1.8.13.521                          ","          ","    ","830","8","13","521","521","900","900","0","931300","    L5210-000013","10","Q2-2014 ENGINEERING SUPPORT   ","1531","100","117.00","117.00","117.00","117.00","139.78","0.00","0.00","0.00","0.00","139.78","0.837 ","0.837 ","3/31/2014","6/27/2014","3/31/2014","6/27/2014","    L5210-000013-10","139.78","0","0","139.78","0.00 "
"467","1","            ","            ","WIK","1.7.1.8.13.521                          ","          ","    ","830","8","13","521","521","900","900","0","931298","    L5210-000011","10","Q4-2013 ENGINEERING SUPPORT   ","1531","100","166.00","166.00","166.00","166.00","149.09","0.00","0.00","0.00","0.00","149.09","1.113 ","1.113 ","9/30/2013","12/23/2013","9/30/2013","12/23/2013","    L5210-000011-10","149.09","0","0","149.09","0.00 "
"467","1","            ","            ","WIJ","1.7.1.8.13.521                          ","          ","    ","830","8","13","521","521","900","900","0","931297","    L5210-000010","10","Q3-2013 ENGINEERING SUPPORT   ","1531","100","384.00","384.00","384.00","384.00","274.11","0.00","0.00","0.00","0.00","274.11","1.401 ","1.401 ","7/1/2013","9/27/2013","7/1/2013","9/27/2013","    L5210-000010-10","274.11","0","0","274.11","0.00 "
"467","1","            ","            ","7QW","1.7.1.8.13.521                          ","          ","    ","830","8","13","521","521","900","900","0","940693","    L5210-000029","10","Q1-2015 ENG LOE SUPPORT-521   ","1501","100","117.00","117.00","117.00","117.00","66.58","0.00","0.00","0.00","0.00","66.58","1.757 ","1.757 ","1/2/2015","3/27/2015","1/2/2015","3/27/2015","    L5210-000029-10","66.58","0","0","66.58","0.00 "
"467","1","            ","            ","WIN","1.7.1.8.13.521                          ","          ","    ","830","8","13","521","521","900","900","0","931301","    L5210-000014","10","Q3-2014 ENGINEERING SUPPORT   ","1531","100","117.00","117.00","117.00","117.00","45.01","0.00","0.00","0.00","0.00","45.01","2.599 ","2.599 ","6/30/2014","9/26/2014","6/30/2014","9/26/2014","    L5210-000014-10","45.01","0","0","45.01","0.00 "
"467","1","            ","            ","WIL","1.7.1.8.13.521                          ","          ","    ","830","8","13","521","521","900","900","0","931299","    L5210-000012","10","Q1-2014 ENGINEERING SUPPORT   ","1531","100","120.00","120.00","120.00","120.00","40.93","0.00","0.00","0.00","0.00","40.93","2.932 ","2.932 ","1/2/2014","3/28/2014","1/2/2014","3/28/2014","    L5210-000012-10","40.93","0","0","40.93","0.00 "
"467","1","            ","            ","2BV","1.7.1.8.13.521                          ","CF 2258   ","    ","830","8","13","521","521","900","CF2258","0","944369","    L5210-000031","10","Q-FINAL CF 2258 LOE           ","1521","100","262.00","262.00","262.00","262.00","85.25","0.00","0.00","0.00","0.00","85.25","3.073 ","3.073 ","2/1/2016","2/25/2016","2/1/2016","8/26/2016","    L5210-000031-10","85.25","0","0","85.25","0.00 "
"467","1","            ","            ","WIO","1.7.1.8.13.521                          ","          ","    ","830","8","13","521","521","900","900","0","931302","    L5210-000015","10","Q4-2014 ENGINEERING SUPPORT   ","1531","100","174.00","174.00","174.00","174.00","40.82","0.00","0.00","0.00","0.00","40.82","4.263 ","4.263 ","9/29/2014","12/23/2014","9/29/2014","12/23/2014","    L5210-000015-10","40.82","0","0","40.82","0.00 "
"467","1","            ","            ","WIA","1.7.1.8.13.521                          ","          ","    ","830","8","13","521","521","900","900","0","927374","    L5210-000001","10","Q2-2011 ENGINEERING SUPPORT   ","1531","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3/21/2011","6/24/2011","5/31/2011","6/24/2011","    L5210-000001-10","0","0","0","0","0.00 "
"467","1","            ","            ","WII","1.7.1.8.13.521                          ","PCW 556   ","    ","830","8","13","521","521","900","PCW556","0","936406","    L5210-000019","10","Q2-2013 PCW-556 JBPDS MODS    ","1521","100","18.00","18.00","18.00","18.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/1/2013","6/28/2013","4/1/2013","6/28/2013","    L5210-000019-10","0","0","0","0","0.00 "
