"Project","Provider","CLIN","Effort","Activity","Control Account","ECP/REA","Change Code","Swbs","Group","SOC","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish"
"331","1","DAMP LCS 11 ","DAMP11-5.3  ","1","                                        ","DAMP11-5.3","    ","986","9","20","546","546","900","900","0","946766","    L5460-990000","986","BUDGET QA SAL CLIN DAMP LCS11 ","1598","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"","","","DAMP11-5.3   Total","","","","","","","","","","","","","","","","","","","49.00","49.00","17.25","17.25","366.58","92.00","0.00","0.00","0.00","458.58","","","","","",""
"331","1","DAMP LCS 11 ","DAMP11-5.6A ","1","                                        ","DAMP11-5.6","    ","992","9","20","600","600","900","900","0","","    L6000-DMP56A","992","BUDGET DAMP LCS 11 DAMP11-5.6A","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","DAMP LCS 11 ","DAMP11-5.6A ","1","                                        ","DAMP11-5.6","    ","992","9","98","600","647","900","900","9","293279","    S0000-992002","10","LCS 11 DAMP SPPT - TEMP SERVIC","20","0","25.00","25.00","0.00","0.00","121.00","25.00","0.00","0.00","0.00","146.00","0.00","0.00","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"","","","DAMP11-5.6A  Total","","","","","","","","","","","","","","","","","","","25.00","25.00","0.00","0.00","121.00","25.00","0.00","0.00","0.00","146.00","","","","","",""
"331","1","DAMP LCS 13 ","DAMP13-5.1  ","1","                                        ","DAMP13-5.1","    ","897","8","98","515","515","900","900","0","947129","    L6110-000007","10","DAMPENER SUPPORT ON LCS 13    ","1560","100","0.00","30.00","0.00","30.00","1.02","0.00","0.00","0.00","0.00","1.02","0.00","29.41","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"","","","DAMP13-5.1   Total","","","","","","","","","","","","","","","","","","","0.00","30.00","0.00","30.00","1.02","0.00","0.00","0.00","0.00","1.02","","","","","",""
"331","1","DAMP LCS 13 ","DAMP13-5.2  ","1","                                        ","DAMP13-5.2","    ","986","9","98","646","646","S    ","S00   ","110","297100","    S0000-986003","10","DAMP 13 5-2 LOTO              ","56","100","0.00","15.00","0.00","15.00","12.00","0.00","0.00","0.00","0.00","12.00","0.00","1.25","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"","","","DAMP13-5.2   Total","","","","","","","","","","","","","","","","","","","0.00","15.00","0.00","15.00","12.00","0.00","0.00","0.00","0.00","12.00","","","","","",""
"331","1","DAMP LCS 13 ","DAMP13-5.3  ","1","                                        ","DAMP13-5.3","    ","986","9","98","546","546","900","900","0","947130","    L5460-000006","10","QA SUPPORT ON LCS 13 DAMPENERS","1570","0","0.00","15.00","0.00","0.00","0.00","15.00","0.00","0.00","0.00","15.00","","","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"","","","DAMP13-5.3   Total","","","","","","","","","","","","","","","","","","","0.00","15.00","0.00","0.00","0.00","15.00","0.00","0.00","0.00","15.00","","","","","",""
"331","1","HSC LCS 11  ","HSC11-5.1   ","1","                                        ","HSC11-5.1 ","    ","897","8","98","515","515","900","900","0","946963","    L6110-000002","10","LCS 11 HSC PMO SUPPORT        ","1570","100","56.00","56.00","56.00","56.00","35.20","0.00","0.00","0.00","0.00","35.20","1.59","1.59","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","HSC LCS 11  ","HSC11-5.1   ","1","                                        ","HSC11-5.1 ","    ","897","8","20","515","515","900","900","0","946771","    L6110-990001","897","BUDGET PMO CLIN HSC LCS 11    ","1598","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","HSC LCS 11  ","HSC11-5.1   ","1","                                        ","HSC11-5.1 ","    ","897","9","98","620","620","900","900","0","946959","    L6200-000002","10","LCS11 HSC MFG SUPERVISION     ","1570","100","201.00","201.00","201.00","201.00","0.00","0.00","0.00","0.00","0.00","0.00","","","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","HSC LCS 11  ","HSC11-5.1   ","1","                                        ","HSC11-5.1 ","    ","897","9","20","620","620","900","900","0","946772","    L6200-990001","897","BUDGET MFG SPV CLIN HSC LCS11 ","6998","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","HSC LCS 11  ","HSC11-5.1   ","1","                                        ","HSC11-5.1 ","    ","813","8","98","350","350","900","900","0","946961","    L6500-000002","10","LCS11 HSC SUPPORT PP&C SUPPORT","1570","4","22.00","22.00","0.88","0.88","1.00","21.00","0.00","0.00","0.00","22.00","0.88","0.88","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","HSC LCS 11  ","HSC11-5.1   ","1","                                        ","HSC11-5.1 ","    ","813","8","20","350","350","900","900","0","946773","    L6500-990001","813","BUDGET PLANNNG CLIN HSC LCS11 ","3099","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"","","","HSC11-5.1    Total","","","","","","","","","","","","","","","","","","","279.00","279.00","257.88","257.88","36.20","21.00","0.00","0.00","0.00","57.20","","","","","",""
"331","1","HSC LCS 11  ","HSC11-5.2   ","1","                                        ","HSC11-5.2 ","    ","986","9","98","646","646","S    ","S00   ","113","293258","    S0000-986001","10","HSC11 5/2 LOCK OUT TAG OUT    ","56","100","40.00","40.00","40.00","40.00","60.00","0.00","0.00","0.00","0.00","60.00","0.67","0.67","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"","","","HSC11-5.2    Total","","","","","","","","","","","","","","","","","","","40.00","40.00","40.00","40.00","60.00","0.00","0.00","0.00","0.00","60.00","","","","","",""
"331","1","HSC LCS 11  ","HSC11-5.3   ","1","                                        ","HSC11-5.3 ","    ","986","9","98","546","546","900","900","0","946958","    L5460-000002","10","LCS11 HSC SUPPORT QA SUPPORT  ","1570","23","75.00","75.00","17.00","17.00","162.25","1.00","0.00","0.00","0.00","163.25","0.10","0.10","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","HSC LCS 11  ","HSC11-5.3   ","1","                                        ","HSC11-5.3 ","    ","986","9","20","546","546","900","900","0","946774","    L5460-990001","986","BUDGET QA SAL CLIN HSC LCS11  ","1598","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"","","","HSC11-5.3    Total","","","","","","","","","","","","","","","","","","","75.00","75.00","17.00","17.00","162.25","1.00","0.00","0.00","0.00","163.25","","","","","",""
"331","1","HSC LCS 11  ","HSC11-5.6A  ","1","                                        ","HSC11-5.6A","    ","992","9","20","600","600","900","900","0","","    L6000-01156A","992","BUDGET HSC LCS 11 HSC11-5.6A  ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","HSC LCS 11  ","HSC11-5.6A  ","1","                                        ","HSC11-5.6A","    ","992","9","98","600","647","900","900","9","293277","    S0000-992001","10","LCS11 HSC SUPPORT-TEMP SERVICE","20","100","25.00","25.00","25.00","25.00","48.00","0.00","0.00","0.00","0.00","48.00","0.52","0.52","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"","","","HSC11-5.6A   Total","","","","","","","","","","","","","","","","","","","25.00","25.00","25.00","25.00","48.00","0.00","0.00","0.00","0.00","48.00","","","","","",""
"331","1","HSC LCS 13  ","HSC13-5.1   ","1","                                        ","HSC13-5.1 ","    ","897","8","98","515","515","900","900","0","947127","    L6110-000006","10","HSC SUPPORT ON LCS 13         ","1560","100","0.00","30.00","0.00","30.00","38.45","0.00","0.00","0.00","0.00","38.45","0.00","0.78","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"","","","HSC13-5.1    Total","","","","","","","","","","","","","","","","","","","0.00","30.00","0.00","30.00","38.45","0.00","0.00","0.00","0.00","38.45","","","","","",""
"331","1","HSC LCS 13  ","HSC13-5.2   ","1","                                        ","HSC13-5.2 ","    ","986","9","98","646","646","S    ","S00   ","110","297102","    S0000-986004","10","HSC 13 5-2 LOTO               ","56","100","0.00","15.00","0.00","15.00","12.00","0.00","0.00","0.00","0.00","12.00","0.00","1.25","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"","","","HSC13-5.2    Total","","","","","","","","","","","","","","","","","","","0.00","15.00","0.00","15.00","12.00","0.00","0.00","0.00","0.00","12.00","","","","","",""
"331","1","HSC LCS 13  ","HSC13-5.3   ","1","                                        ","HSC13-5.3 ","    ","986","9","98","546","546","900","900","0","947128","    L5460-000005","10","QA SUPPORT ON LCS 13 HSC      ","1570","0","0.00","15.00","0.00","0.00","0.00","15.00","0.00","0.00","0.00","15.00","","","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"","","","HSC13-5.3    Total","","","","","","","","","","","","","","","","","","","0.00","15.00","0.00","0.00","0.00","15.00","0.00","0.00","0.00","15.00","","","","","",""
"331","1","GEAR LCS 11 ","LCS11-23    ","1","                                        ","LCS11-23  ","    ","980","8","98","301","301","900","900","0","947096","    L3000-000002","10","5.6 DELIVERABLES              ","1570","0","0.00","10.00","0.00","0.00","0.00","10.00","0.00","0.00","0.00","10.00","","","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","GEAR LCS 11 ","LCS11-23    ","1","                                        ","LCS11-23  ","    ","986","9","98","546","546","900","900","0","947090","    L5460-000003","10","5.1 MEETING REQUIREMENTS      ","1570","0","0.00","9.00","0.00","0.00","0.00","9.00","0.00","0.00","0.00","9.00","","","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","GEAR LCS 11 ","LCS11-23    ","1","                                        ","LCS11-23  ","    ","986","9","98","546","546","900","900","0","947091","    L5460-000004","10","5.5 CONTRACTOR SUPPORT        ","1570","0","0.00","18.00","0.00","0.00","72.94","17.00","0.00","0.00","0.00","89.94","0.00","0.00","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","GEAR LCS 11 ","LCS11-23    ","1","                                        ","LCS11-23  ","    ","897","8","98","515","515","900","900","0","947092","    L6110-000004","10","5.1 MEETING REQUIREMENTS      ","1570","100","0.00","9.00","0.00","9.00","0.00","0.00","0.00","0.00","0.00","0.00","","","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","GEAR LCS 11 ","LCS11-23    ","1","                                        ","LCS11-23  ","    ","897","8","98","515","515","900","900","0","947093","    L6110-000005","10","5.6 DELIVERABLES              ","1570","100","0.00","66.00","0.00","66.00","1.00","0.00","0.00","0.00","0.00","1.00","0.00","66.00","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","GEAR LCS 11 ","LCS11-23    ","1","                                        ","LCS11-23  ","    ","812","8","98","515","515","900","900","0","947094","    L6110-900002","10","CTP(COST TO PREP)             ","1507","100","0.00","53.00","0.00","53.00","0.00","0.00","0.00","0.00","0.00","0.00","","","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","GEAR LCS 11 ","LCS11-23    ","1","                                        ","LCS11-23  ","    ","897","9","98","620","620","900","900","0","947095","    L6200-000004","10","5.1 MEETING REQUIREMENTS      ","1570","100","0.00","18.00","0.00","18.00","0.00","0.00","0.00","0.00","0.00","0.00","","","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","GEAR LCS 11 ","LCS11-23    ","1","                                        ","LCS11-23  ","    ","813","8","98","350","350","900","900","0","947097","    L6500-000004","10","5.2 FACILITIES REQUIREMENTS   ","1570","0","0.00","45.00","0.00","0.00","0.00","45.00","0.00","0.00","0.00","45.00","","","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","GEAR LCS 11 ","LCS11-23    ","1","                                        ","LCS11-23  ","    ","813","8","98","350","350","900","900","0","947098","    L6500-000005","10","5.6 DELIVERABLES              ","1570","0","0.00","40.00","0.00","0.00","0.00","40.00","0.00","0.00","0.00","40.00","","","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","GEAR LCS 11 ","LCS11-23    ","1","                                        ","LCS11-23  ","    ","993","9","98","624","624","S    ","SS0   ","9","295717","    L9900-X00001","10","SS0 S/G RPR-CONTR SPPRT 624   ","77","0","0.00","500.00","0.00","0.00","0.00","500.00","0.00","0.00","0.00","500.00","","","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","GEAR LCS 11 ","LCS11-23    ","1","                                        ","LCS11-23  ","    ","993","9","98","625","625","S    ","SS0   ","9","295718","    L9900-X00002","10","SS0 S/G FCLTY RQRMNTS 625     ","77","0","0.00","4.00","0.00","0.00","0.00","4.00","0.00","0.00","0.00","4.00","","","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","GEAR LCS 11 ","LCS11-23    ","1","                                        ","LCS11-23  ","    ","993","9","98","645","645","S    ","SS0   ","14","295719","    L9900-X00003","10","SS0 S/G RPR-CRN/MAT HNDLG 645 ","77","11","0.00","432.00","0.00","47.52","69.25","400.00","0.00","0.00","0.00","469.25","0.00","0.69","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","GEAR LCS 11 ","LCS11-23    ","1","                                        ","LCS11-23  ","    ","993","9","98","645","645","S    ","SS0   ","9","295720","    L9900-X00004","10","SS0 S/G RPR-WHS SUPPORT 645   ","77","0","0.00","108.00","0.00","0.00","0.00","108.00","0.00","0.00","0.00","108.00","","","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","GEAR LCS 11 ","LCS11-23    ","1","                                        ","LCS11-23  ","    ","993","9","98","646","646","S    ","SS0   ","95","295721","    L9900-X00005","10","SS0 S/G RPR-CONTR SUPPORT 646 ","77","0","0.00","756.00","0.00","0.00","6.50","756.00","0.00","0.00","0.00","762.50","0.00","0.00","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","GEAR LCS 11 ","LCS11-23    ","1","                                        ","LCS11-23  ","    ","993","9","98","600","647","S    ","SS0   ","9","295722","    L9900-X00006","10","SS0 S/G RPR-CONTR SUPPORT 647 ","77","0","0.00","199.00","0.00","0.00","14.00","199.00","0.00","0.00","0.00","213.00","0.00","0.00","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","GEAR LCS 11 ","LCS11-23    ","   ","","PCW 1165  ","    ","812","8","98","515","515","900","PCW000","0","947082","    L6110-900001","10","DISMANTLE LCS 23 GEAR         ","1507","100","0.00","120.00","0.00","120.00","55.75","0.00","0.00","0.00","0.00","55.75","0.00","2.15","","","",""
"","","","LCS11-23     Total","","","","","","","","","","","","","","","","","","","0.00","2387.00","0.00","313.52","219.44","2088.00","0.00","0.00","0.00","2307.44","","","","","",""
"331","1","GEAR LCS 11 ","TI-1        ","1","                                        ","TI-1      ","    ","980","8","98","301","301","900","900","0","947003","    L3000-000001","10","PURCHASING LCS 11 PORT SPLITTR","1570","100","0.00","20.00","0.00","20.00","2.00","0.00","0.00","0.00","0.00","2.00","0.00","10.00","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","GEAR LCS 11 ","TI-1        ","1","                                        ","TI-1      ","    ","980","9","20","301","301","900","900","0","946998","    L3000-990000","980","BUDGET PURCH GEAR TI-1        ","3098","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","GEAR LCS 11 ","TI-1        ","1","                                        ","TI-1      ","    ","830","8","98","520","520","900","900","0","947004","    L5200-000001","10","ENG LCS 11 PORT SPLITTER GEAR ","1570","100","0.00","200.00","0.00","200.00","93.29","0.00","0.00","0.00","0.00","93.29","0.00","2.14","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","GEAR LCS 11 ","TI-1        ","1","                                        ","TI-1      ","    ","830","8","20","520","520","900","900","0","946999","    L5200-990000","830","BUDGET ENG GEAR TI-1          ","1599","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","GEAR LCS 11 ","TI-1        ","1","                                        ","TI-1      ","    ","897","8","98","515","515","900","900","0","947002","    L6110-000003","10","PMO SPT LCS 11 PORT SPLITTER  ","1570","100","0.00","10.00","0.00","10.00","8.60","0.00","0.00","0.00","0.00","8.60","0.00","1.16","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","GEAR LCS 11 ","TI-1        ","1","                                        ","TI-1      ","    ","897","8","20","515","515","900","900","0","946997","    L6110-990002","897","BUDGET PMO CLIN GEAR TI-1     ","1598","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","GEAR LCS 11 ","TI-1        ","1","                                        ","TI-1      ","    ","813","8","98","350","350","900","900","0","947005","    L6500-000003","10","PPC LCS 11 PORT SPLITTER GEAR ","1570","100","0.00","20.00","0.00","20.00","1.00","0.00","0.00","0.00","0.00","1.00","0.00","20.00","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","GEAR LCS 11 ","TI-1        ","1","                                        ","TI-1      ","    ","813","8","20","350","350","900","900","0","947000","    L6500-990002","813","BUDGET PLANNNG CLIN GEAR TI-1 ","3099","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"","","","TI-1         Total","","","","","","","","","","","","","","","","","","","0.00","250.00","0.00","250.00","104.89","0.00","0.00","0.00","0.00","104.89","","","","","",""
"331","1","GEAR LCS 11 ","TI-2        ","1","                                        ","TI-2      ","    ","241","2","98","624","624","900","900","9","293947","    L4900-241001","10","TI-2 MFG LCS 11 PORT SPLITTER ","54","100","0.00","358.00","0.00","358.00","979.92","0.00","0.00","0.00","0.00","979.92","0.00","0.37","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","GEAR LCS 11 ","TI-2        ","1","                                        ","TI-2      ","    ","241","2","20","624","624","900","900","0","","    L6000-000TI2","241","BUDGET GEAR LCS 11 TI-2       ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","GEAR LCS 11 ","TI-2        ","1","                                        ","TI-2      ","    ","897","9","98","620","620","900","900","0","947006","    L6200-000003","10","MFG SPVS LCS 11 PORT SPLITTER ","1570","100","0.00","100.00","0.00","100.00","161.54","0.00","0.00","0.00","0.00","161.54","0.00","0.62","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"331","1","GEAR LCS 11 ","TI-2        ","1","                                        ","TI-2      ","    ","897","9","20","620","620","900","900","0","947001","    L6200-990002","897","BUDGET MFG SPV CLIN GEAR TI-2 ","6998","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","5/15/2017","6/2/2017","5/15/2017","6/2/2017"
"","","","TI-2         Total","","","","","","","","","","","","","","","","","","","0.00","458.00","0.00","458.00","1141.46","0.00","0.00","0.00","0.00","1141.46","","","","","",""
"","","","Grand Total","","","","","","","","","","","","","","","","","","","2122.00","8094.00","1848.26","3613.30","3603.34","4516.00","0.00","0.00","0.00","8119.34","0.513","1.003","","","",""
