"Project","Provider","CLIN","Effort","Activity","Control Account","ECP/REA","Change Code","Swbs","Group","SOC","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish"
"","","","AWI-3238     Total","","","","","","","","","","","","","","","","","","","30.00","30.00","30.00","30.00","27.00","0.00","0.00","0.00","0.00","27.00","","","","","",""
"363","1","109","AWI-3304    ","1","                                        ","AWI-3304  ","    ","301","3","20","626","626","900","900","0","","    L6000-AWI324","301","BUDGET CLIN 0109 AWI-3204     ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"363","1","109","AWI-3304    ","1","                                        ","AWI-3304  ","    ","301","3","98","626","626","900","900","46","293091","    L6900-301001","10","AWI-3304 ANALOG PHONES        ","56","100","300.00","300.00","300.00","300.00","255.01","0.00","0.00","0.00","0.00","255.01","1.18","1.18","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"","","","AWI-3304     Total","","","","","","","","","","","","","","","","","","","300.00","300.00","300.00","300.00","255.01","0.00","0.00","0.00","0.00","255.01","","","","","",""
"363","1","109","AWI-3349    ","1","                                        ","AWI-3349  ","    ","301","3","20","626","626","900","900","0","","    L6000-AWI334","301","BUDGET CLIN 0109 AWI-3349     ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"363","1","109","AWI-3349    ","1","                                        ","AWI-3349  ","    ","301","3","98","626","626","900","900","46","293061","    L6900-301002","10","AWI-3349 BEEP AND EAT         ","56","100","16.00","16.00","16.00","16.00","27.00","0.00","0.00","0.00","0.00","27.00","0.59","0.59","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"","","","AWI-3349     Total","","","","","","","","","","","","","","","","","","","16.00","16.00","16.00","16.00","27.00","0.00","0.00","0.00","0.00","27.00","","","","","",""
"363","1","109","AWI-7099    ","1","                                        ","AWI-7099  ","    ","304","3","20","626","626","900","900","0","","    L6000-AWI709","304","BUDGET CLIN 0109 AWI-7099     ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"363","1","109","AWI-7099    ","1","                                        ","AWI-7099  ","    ","304","3","98","626","626","900","900","46","293069","    L6900-304001","10","AWI-7099 SATCOM MODEM INSTALL ","56","100","16.00","16.00","16.00","16.00","164.00","0.00","0.00","0.00","0.00","164.00","0.10","0.10","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"","","","AWI-7099     Total","","","","","","","","","","","","","","","","","","","16.00","16.00","16.00","16.00","164.00","0.00","0.00","0.00","0.00","164.00","","","","","",""
"363","1","AWI-0065    ","C-001       ","1","                                        ","C-001     ","    ","671","6","98","625","625","900","900","46","290883","    L5900-671001","10","C-001 SPARE ROTOR BLADE SHELF ","55","100","36.00","36.00","36.00","36.00","36.00","0.00","0.00","0.00","0.00","36.00","1.00","1.00","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"363","1","AWI-0065    ","C-001       ","1","                                        ","C-001     ","    ","671","6","20","625","625","900","900","0","","    L6000-00C001","671","BUDGET AWI-0065 C-001         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"","","","C-001        Total","","","","","","","","","","","","","","","","","","","36.00","36.00","36.00","36.00","36.00","0.00","0.00","0.00","0.00","36.00","","","","","",""
"363","1","AWI-0065    ","C-002       ","1","                                        ","C-002     ","    ","593","5","98","623","623","900","900","46","294549","    L3900-593004","10","C-002 GUAGE FOR FLUSHING WATER","53","0","36.00","36.00","0.00","0.00","2.00","36.00","0.00","0.00","0.00","38.00","0.00","0.00","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"363","1","AWI-0065    ","C-002       ","1","                                        ","C-002     ","    ","593","5","20","623","623","900","900","0","","    L6000-00C002","593","BUDGET AWI-0065 C-002         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"","","","C-002        Total","","","","","","","","","","","","","","","","","","","36.00","36.00","0.00","0.00","2.00","36.00","0.00","0.00","0.00","38.00","","","","","",""
"363","1","AWI-0065    ","C-003       ","1","                                        ","C-003     ","    ","612","6","98","621","621","900","900","46","293257","    L1900-612001","10","C-003 LIFELINES & STANCHIONS  ","52","50","100.00","100.00","50.00","50.00","11.50","50.00","0.00","0.00","0.00","61.50","4.35","4.35","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"363","1","AWI-0065    ","C-003       ","1","                                        ","C-003     ","    ","612","6","20","621","621","900","900","0","","    L6000-00C003","612","BUDGET AWI-0065 C-003         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"","","","C-003        Total","","","","","","","","","","","","","","","","","","","100.00","100.00","50.00","50.00","11.50","50.00","0.00","0.00","0.00","61.50","","","","","",""
"363","1","AWI-0065    ","C-004       ","1","                                        ","C-004     ","    ","671","6","98","625","625","900","900","46","293260","    L5900-671004","10","C-004 MOUNT GFE TOOL STOWAGE  ","55","100","40.00","40.00","40.00","40.00","174.00","0.00","0.00","0.00","0.00","174.00","0.23","0.23","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"363","1","AWI-0065    ","C-004       ","1","                                        ","C-004     ","    ","671","6","20","625","625","900","900","0","","    L6000-00C004","671","BUDGET AWI-0065 C-004         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"","","","C-004        Total","","","","","","","","","","","","","","","","","","","40.00","40.00","40.00","40.00","174.00","0.00","0.00","0.00","0.00","174.00","","","","","",""
"363","1","AWI-0065    ","C-005       ","1","                                        ","C-005     ","    ","247","2","98","623","623","900","900","46","293267","    L3900-247001","10","C-005 INSTL VENT LINES W/VLV  ","53","0","40.00","40.00","0.00","0.00","0.00","40.00","0.00","0.00","0.00","40.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"363","1","AWI-0065    ","C-005       ","1","                                        ","C-005     ","    ","247","2","20","623","623","900","900","0","","    L6000-00C005","247","BUDGET AWI-0065 C-005         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"","","","C-005        Total","","","","","","","","","","","","","","","","","","","40.00","40.00","0.00","0.00","0.00","40.00","0.00","0.00","0.00","40.00","","","","","",""
"363","1","AWI-0065    ","C-006       ","1","                                        ","C-006     ","    ","505","5","98","623","623","900","900","46","292025","    L3900-505001","10","C-006 SUPPORT THE MLOP BELLOWS","53","0","40.00","40.00","0.00","0.00","0.00","40.00","0.00","0.00","0.00","40.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"363","1","AWI-0065    ","C-006       ","1","                                        ","C-006     ","    ","505","5","20","623","623","900","900","0","","    L6000-00C006","505","BUDGET AWI-0065 C-006         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"","","","C-006        Total","","","","","","","","","","","","","","","","","","","40.00","40.00","0.00","0.00","0.00","40.00","0.00","0.00","0.00","40.00","","","","","",""
"363","1","AWI-0065    ","C-007       ","1","                                        ","C-007     ","    ","262","2","98","623","623","900","900","46","293269","    L3900-262003","10","C-007 FUEL FLTR SEPERATOR MPDE","53","0","10.00","10.00","0.00","0.00","0.00","10.00","0.00","0.00","0.00","10.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"363","1","AWI-0065    ","C-007       ","1","                                        ","C-007     ","    ","262","2","20","623","623","900","900","0","","    L6000-00C007","262","BUDGET AWI-0065 C-007         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"","","","C-007        Total","","","","","","","","","","","","","","","","","","","10.00","10.00","0.00","0.00","0.00","10.00","0.00","0.00","0.00","10.00","","","","","",""
"363","1","AWI-0065    ","C-008       ","1","                                        ","C-008     ","    ","593","5","98","623","623","900","900","46","292028","    L3900-593001","10","C-008 INSTALL PULPER WASH DOWN","53","100","5.00","5.00","5.00","5.00","8.00","0.00","0.00","0.00","0.00","8.00","0.62","0.62","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"363","1","AWI-0065    ","C-008       ","1","                                        ","C-008     ","    ","593","5","20","623","623","900","900","0","","    L6000-00C008","593","BUDGET AWI-0065 C-008         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"","","","C-008        Total","","","","","","","","","","","","","","","","","","","5.00","5.00","5.00","5.00","8.00","0.00","0.00","0.00","0.00","8.00","","","","","",""
"363","1","AWI-0065    ","C-009       ","1","                                        ","C-009     ","    ","602","6","98","625","625","900","900","46","292114","    L5900-602001","10","C-009 BUY/INST WM CLASSIF LBL ","55","100","1.00","1.00","1.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"363","1","AWI-0065    ","C-009       ","1","                                        ","C-009     ","    ","602","6","20","625","625","900","900","0","","    L6000-00C009","602","BUDGET AWI-0065 C-009         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"","","","C-009        Total","","","","","","","","","","","","","","","","","","","1.00","1.00","1.00","1.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","",""
"363","1","AWI-0065    ","C-010       ","1","                                        ","C-010     ","    ","992","9","98","621","621","900","900","46","292027","    L1900-992001","10","C-010 MOVE SECURITY BARRIER   ","52","0","10.00","10.00","0.00","0.00","0.00","10.00","0.00","0.00","0.00","10.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"363","1","AWI-0065    ","C-010       ","1","                                        ","C-010     ","    ","992","9","20","621","621","900","900","0","","    L6000-00C010","992","BUDGET AWI-0065 C-010         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"","","","C-010        Total","","","","","","","","","","","","","","","","","","","10.00","10.00","0.00","0.00","0.00","10.00","0.00","0.00","0.00","10.00","","","","","",""
"363","1","AWI-0065    ","C-011       ","1","                                        ","C-011     ","    ","593","5","98","623","623","900","900","46","292116","    L3900-593002","10","C-011 FAB OILY WST TRANSF ADPT","53","100","10.00","10.00","10.00","10.00","10.00","0.00","0.00","0.00","0.00","10.00","1.00","1.00","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"363","1","AWI-0065    ","C-011       ","1","                                        ","C-011     ","    ","593","5","20","623","623","900","900","0","","    L6000-00C011","593","BUDGET AWI-0065 C-011         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"","","","C-011        Total","","","","","","","","","","","","","","","","","","","10.00","10.00","10.00","10.00","10.00","0.00","0.00","0.00","0.00","10.00","","","","","",""
"363","1","AWI-0065    ","C-012       ","1","                                        ","C-012     ","    ","262","2","98","623","623","900","900","46","292118","    L3900-262001","10","C-012 FAB LUBE OIL FILL CONECT","53","100","10.00","10.00","10.00","10.00","10.00","0.00","0.00","0.00","0.00","10.00","1.00","1.00","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"363","1","AWI-0065    ","C-012       ","1","                                        ","C-012     ","    ","262","2","20","623","623","900","900","0","","    L6000-00C012","262","BUDGET AWI-0065 C-012         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"","","","C-012        Total","","","","","","","","","","","","","","","","","","","10.00","10.00","10.00","10.00","10.00","0.00","0.00","0.00","0.00","10.00","","","","","",""
"363","1","AWI-0065    ","C-014       ","1","                                        ","C-014     ","    ","180","1","98","621","621","900","900","46","293256","    L1900-180002","10","C-014 RELOTD STBD & PORT BIG  ","52","100","220.00","220.00","220.00","220.00","130.10","0.00","0.00","0.00","0.00","130.10","1.69","1.69","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"363","1","AWI-0065    ","C-014       ","1","                                        ","C-014     ","    ","180","1","20","621","621","900","900","0","","    L6000-00C014","180","BUDGET AWI-0065 C-014         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"","","","C-014        Total","","","","","","","","","","","","","","","","","","","220.00","220.00","220.00","220.00","130.10","0.00","0.00","0.00","0.00","130.10","","","","","",""
"363","1","AWI-0065    ","C-015       ","1","                                        ","C-015     ","    ","651","6","98","625","625","900","900","46","292381","    L5900-651004","10","C-015 INST CAN RACKS DRY PROV ","55","100","40.00","40.00","40.00","40.00","40.00","0.00","0.00","0.00","0.00","40.00","1.00","1.00","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"363","1","AWI-0065    ","C-015       ","1","                                        ","C-015     ","    ","651","6","20","625","625","900","900","0","","    L6000-00C015","651","BUDGET AWI-0065 C-015         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"","","","C-015        Total","","","","","","","","","","","","","","","","","","","40.00","40.00","40.00","40.00","40.00","0.00","0.00","0.00","0.00","40.00","","","","","",""
"363","1","AWI-0065    ","C-016       ","1","                                        ","C-016     ","    ","505","5","98","623","623","900","900","46","292029","    L3900-505002","10","C-016 INSTALL SPANNER WRENCHES","53","100","20.00","20.00","20.00","20.00","28.00","0.00","0.00","0.00","0.00","28.00","0.71","0.71","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"363","1","AWI-0065    ","C-016       ","1","                                        ","C-016     ","    ","505","5","20","623","623","900","900","0","","    L6000-00C016","505","BUDGET AWI-0065 C-016         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"","","","C-016        Total","","","","","","","","","","","","","","","","","","","20.00","20.00","20.00","20.00","28.00","0.00","0.00","0.00","0.00","28.00","","","","","",""
"363","1","AWI-0065    ","C-017       ","1","                                        ","C-017     ","    ","602","6","98","625","625","900","900","46","292032","    L5900-602002","10","C-017 FLIGHT DECK LABELS      ","55","100","20.00","20.00","20.00","20.00","8.00","0.00","0.00","0.00","0.00","8.00","2.50","2.50","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"363","1","AWI-0065    ","C-017       ","1","                                        ","C-017     ","    ","602","6","20","625","625","900","900","0","","    L6000-00C017","602","BUDGET AWI-0065 C-017         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"","","","C-017        Total","","","","","","","","","","","","","","","","","","","20.00","20.00","20.00","20.00","8.00","0.00","0.00","0.00","0.00","8.00","","","","","",""
"363","1","AWI-0065    ","C-018       ","1","                                        ","C-018     ","    ","651","6","98","625","625","900","900","46","292030","    L5900-651001","10","C-018 GARBAGE GRINDER GUARDS  ","55","100","8.00","8.00","8.00","8.00","8.00","0.00","0.00","0.00","0.00","8.00","1.00","1.00","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"363","1","AWI-0065    ","C-018       ","1","                                        ","C-018     ","    ","651","6","20","625","625","900","900","0","","    L6000-00C018","651","BUDGET AWI-0065 C-018         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"","","","C-018        Total","","","","","","","","","","","","","","","","","","","8.00","8.00","8.00","8.00","8.00","0.00","0.00","0.00","0.00","8.00","","","","","",""
"363","1","AWI-0065    ","C-019       ","1","                                        ","C-019     ","    ","651","6","98","625","625","900","900","46","292044","    L5900-651002","10","C-019 INST SS SHELF IN GALLEY ","55","100","20.00","20.00","20.00","20.00","21.00","0.00","0.00","0.00","0.00","21.00","0.95","0.95","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"363","1","AWI-0065    ","C-019       ","1","                                        ","C-019     ","    ","651","6","20","625","625","900","900","0","","    L6000-00C019","651","BUDGET AWI-0065 C-019         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"","","","C-019        Total","","","","","","","","","","","","","","","","","","","20.00","20.00","20.00","20.00","21.00","0.00","0.00","0.00","0.00","21.00","","","","","",""
"363","1","AWI-0065    ","C-020       ","1","                                        ","C-020     ","    ","671","6","98","625","625","900","900","46","292383","    L5900-671003","10","C-020 PILOT LADDER THIMBLE/TST","55","100","30.00","30.00","30.00","30.00","20.00","0.00","0.00","0.00","0.00","20.00","1.50","1.50","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"363","1","AWI-0065    ","C-020       ","1","                                        ","C-020     ","    ","671","6","20","625","625","900","900","0","","    L6000-00C020","671","BUDGET AWI-0065 C-020         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"","","","C-020        Total","","","","","","","","","","","","","","","","","","","30.00","30.00","30.00","30.00","20.00","0.00","0.00","0.00","0.00","20.00","","","","","",""
"363","1","AWI-0065    ","C-021       ","1","                                        ","C-021     ","    ","314","3","20","626","626","900","900","0","","    L6000-00C021","314","BUDGET AWI-0065 C-021         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"363","1","AWI-0065    ","C-021       ","1","                                        ","C-021     ","    ","314","3","98","626","626","900","900","46","293273","    L6900-314001","10","C-021 INSTALL SAFETY GUARDS   ","56","100","75.00","75.00","75.00","75.00","21.00","0.00","0.00","0.00","0.00","21.00","3.57","3.57","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"","","","C-021        Total","","","","","","","","","","","","","","","","","","","75.00","75.00","75.00","75.00","21.00","0.00","0.00","0.00","0.00","21.00","","","","","",""
"363","1","AWI-0065    ","C-022       ","1","                                        ","C-022     ","    ","262","2","98","623","623","900","900","46","292141","    L3900-262002","10","C-022 LUBE OIL SAMPLING CONN  ","53","50","20.00","20.00","10.00","10.00","8.00","15.00","0.00","0.00","0.00","23.00","1.25","1.25","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"363","1","AWI-0065    ","C-022       ","1","                                        ","C-022     ","    ","262","2","20","623","623","900","900","0","","    L6000-00C022","262","BUDGET AWI-0065 C-022         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"","","","C-022        Total","","","","","","","","","","","","","","","","","","","20.00","20.00","10.00","10.00","8.00","15.00","0.00","0.00","0.00","23.00","","","","","",""
"363","1","AWI-0065    ","C-023       ","1","                                        ","C-023     ","    ","602","6","98","625","625","900","900","46","292142","    L5900-602003","10","C-023 INS SAMP CONECT LBL PLTS","55","100","20.00","20.00","20.00","20.00","20.00","0.00","0.00","0.00","0.00","20.00","1.00","1.00","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"363","1","AWI-0065    ","C-023       ","1","                                        ","C-023     ","    ","602","6","20","625","625","900","900","0","","    L6000-00C023","602","BUDGET AWI-0065 C-023         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"","","","C-023        Total","","","","","","","","","","","","","","","","","","","20.00","20.00","20.00","20.00","20.00","0.00","0.00","0.00","0.00","20.00","","","","","",""
"363","1","AWI-0065    ","C-024       ","1","                                        ","C-024     ","    ","651","6","98","625","625","900","900","46","292144","    L5900-651003","10","C-024 WARMER DOOR IN GALLEY   ","55","100","8.00","8.00","8.00","8.00","8.00","0.00","0.00","0.00","0.00","8.00","1.00","1.00","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"363","1","AWI-0065    ","C-024       ","1","                                        ","C-024     ","    ","651","6","20","625","625","900","900","0","","    L6000-00C024","651","BUDGET AWI-0065 C-024         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"","","","C-024        Total","","","","","","","","","","","","","","","","","","","8.00","8.00","8.00","8.00","8.00","0.00","0.00","0.00","0.00","8.00","","","","","",""
"363","1","AWI-0065    ","C-025       ","1","                                        ","C-025     ","    ","602","6","98","625","625","900","900","46","293280","    L5900-602005","10","C-025 OILY WASTE SYS WARNING  ","56","100","15.00","15.00","15.00","15.00","10.00","0.00","0.00","0.00","0.00","10.00","1.50","1.50","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"363","1","AWI-0065    ","C-025       ","1","                                        ","C-025     ","    ","602","6","20","625","625","900","900","0","","    L6000-00C025","602","BUDGET AWI-0065 C-025         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"","","","C-025        Total","","","","","","","","","","","","","","","","","","","15.00","15.00","15.00","15.00","10.00","0.00","0.00","0.00","0.00","10.00","","","","","",""
"363","1","AWI-0065    ","C-026       ","1","                                        ","C-026     ","    ","671","6","98","625","625","900","900","46","293297","    L5900-671005","10","C-026 INSTL SHLVG VIDMAR CABNT","55","0","100.00","100.00","0.00","0.00","0.00","100.00","0.00","0.00","0.00","100.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"363","1","AWI-0065    ","C-026       ","1","                                        ","C-026     ","    ","671","6","20","625","625","900","900","0","","    L6000-00C026","671","BUDGET AWI-0065 C-026         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"","","","C-026        Total","","","","","","","","","","","","","","","","","","","100.00","100.00","0.00","0.00","0.00","100.00","0.00","0.00","0.00","100.00","","","","","",""
"363","1","AWI-0065    ","C-027       ","1","                                        ","C-027     ","    ","631","6","98","625","625","900","900","46","292045","    L5900-631001","10","C-027 NON-SKID STRIPS         ","55","0","80.00","80.00","0.00","0.00","0.00","80.00","0.00","0.00","0.00","80.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
"363","1","AWI-0065    ","C-027       ","1","                                        ","C-027     ","    ","631","6","20","625","625","900","900","0","","    L6000-00C027","631","BUDGET AWI-0065 C-027         ","83","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","4/6/2017","12/22/2017","4/6/2017","12/22/2017"
