"Project","Provider","CLIN","Effort","Activity","Control Account","ECP/REA","Change Code","Swbs","Group","SOC","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish","Parent - Operation","Previous ACWP","Previous Provider ACWP","Previous ETC","Previous EAC","EAC Growth"
"483","1","            ","            ","WDQ","1.31.3.1.2.PUR-AD                       ","          ","    ","980","9","13","301","301","900","900","0","944902","    L3000-000005","10","2019-LOE PURCHASING SUPPORT   ","3003","0","926.00","926.00","0.00","0.00","0.00","4356.00","0.00","0.00","0.00","4356.00","","","1/2/2019","11/26/2019","1/2/2019","6/17/2020","    L3000-000005-10","0","0","4356","4356","0.00 "
"483","1","            ","            ","0","                                        ","          ","    ","980","9","20","301","301","900","900","0","943126","    L3000-990000","980","BUDGET FOR PURCHASING         ","3098","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L3000-990000-980","0","0","0","0","0.00 "
"","","","","","","","","","","","301 Total","","","","","","","","","","","6275.00","7130.00","2622.21","3477.21","1635.02","11975.00","0.00","0.00","0.00","13610.02","","","","","","","","1533.57","0","12102","13635.57","(25.55)"
"483","1","            ","            ","WBD","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944433","    L6500-000001","10","Q2-2016 LOE PP&C PRC          ","3014","100","0.00","390.00","0.00","390.00","16.67","0.00","0.00","0.00","0.00","16.67","0.000 ","23.395 ","3/28/2016","12/23/2016","3/28/2016","12/23/2016","    L6500-000001-10","16.67","0","0","16.67","0.00 "
"483","1","            ","            ","WBD","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944434","    L6500-000002","10","Q2-2016 LOE PP&C IMS/EVMS     ","3014","100","0.00","585.00","0.00","585.00","29.94","0.00","0.00","0.00","0.00","29.94","0.000 ","19.539 ","3/28/2016","12/23/2016","3/28/2016","12/23/2016","    L6500-000002-10","29.94","0","0","29.94","0.00 "
"483","1","            ","            ","WBD","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944435","    L6500-000003","10","Q2-2016 LOE PP&C PLANNING     ","3014","100","0.00","260.00","0.00","260.00","68.29","0.00","0.00","0.00","0.00","68.29","0.000 ","3.807 ","3/28/2016","12/23/2016","3/28/2016","12/23/2016","    L6500-000003-10","68.29","0","0","68.29","0.00 "
"483","1","            ","            ","WBD","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944437","    L6500-000005","10","Q3-2016 LOE PP&C PRC          ","3014","100","0.00","390.00","0.00","390.00","59.28","0.00","0.00","0.00","0.00","59.28","0.000 ","6.579 ","3/28/2016","12/23/2016","3/28/2016","12/23/2016","    L6500-000005-10","59.28","0","0","59.28","0.00 "
"483","1","            ","            ","WBD","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944438","    L6500-000006","10","Q3-2016 LOE PP&C IMS/EVMS     ","3014","100","0.00","585.00","0.00","585.00","417.55","0.00","0.00","0.00","0.00","417.55","0.000 ","1.401 ","3/28/2016","12/23/2016","3/28/2016","12/23/2016","    L6500-000006-10","417.55","0","0","417.55","0.00 "
"483","1","            ","            ","WBD","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944439","    L6500-000007","10","Q3-2016 LOE PP&C PLANNING     ","3014","100","0.00","260.00","0.00","260.00","30.14","0.00","0.00","0.00","0.00","30.14","0.000 ","8.626 ","3/28/2016","12/23/2016","3/28/2016","12/23/2016","    L6500-000007-10","30.14","0","0","30.14","0.00 "
"483","1","            ","            ","WBD","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944441","    L6500-000009","10","Q4-2016 LOE PP&C PRC          ","3014","100","0.00","650.00","0.00","650.00","13.83","0.00","0.00","0.00","0.00","13.83","0.000 ","46.999 ","3/28/2016","12/23/2016","3/28/2016","12/23/2016","    L6500-000009-10","13.83","0","0","13.83","0.00 "
"483","1","            ","            ","WBD","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944442","    L6500-000010","10","Q4-2016 LOE PP&C IMS/EVMS     ","3014","100","0.00","650.00","0.00","650.00","187.13","0.00","0.00","0.00","0.00","187.13","0.000 ","3.474 ","3/28/2016","12/23/2016","3/28/2016","12/23/2016","    L6500-000010-10","187.13","0","0","187.13","0.00 "
"483","1","            ","            ","WBD","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944443","    L6500-000011","10","Q4-2016 LOE PP&C PLANNING     ","3014","100","0.00","910.00","0.00","910.00","14.83","0.00","0.00","0.00","0.00","14.83","0.000 ","61.362 ","3/28/2016","12/23/2016","3/28/2016","12/23/2016","    L6500-000011-10","14.83","0","0","14.83","0.00 "
"483","1","            ","            ","WBD","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944444","    L6500-000012","10","Q4-2016 LOE PP&C SCM          ","3014","100","0.00","65.00","0.00","65.00","61.24","0.00","0.00","0.00","0.00","61.24","0.000 ","1.061 ","3/28/2016","12/23/2016","3/28/2016","12/23/2016","    L6500-000012-10","61.24","0","0","61.24","0.00 "
"483","1","            ","            ","WBH","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944445","    L6500-000013","10","Q1-2017 LOE PP&C PRC          ","3014","100","0.00","130.00","0.00","130.00","327.23","0.00","0.00","0.00","0.00","327.23","0.000 ","0.397 ","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000013-10","278.71","0","21","299.71","27.52 "
"483","1","            ","            ","WBH","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944446","    L6500-000014","10","Q1-2017 LOE PP&C IMS          ","3014","100","0.00","520.00","0.00","520.00","398.77","0.00","0.00","0.00","0.00","398.77","0.000 ","1.304 ","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000014-10","343.95","0","25","368.95","29.82 "
"483","1","            ","            ","WBH","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944447","    L6500-000015","10","Q1-2017 LOE PP&C TPG          ","3014","100","0.00","390.00","0.00","390.00","69.74","0.00","0.00","0.00","0.00","69.74","0.000 ","5.592 ","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000015-10","42.26","0","4","46.26","23.48 "
"483","1","            ","            ","WBH","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944448","    L6500-000016","10","Q1-2017 LOE PP&C SCM          ","3014","100","0.00","130.00","0.00","130.00","29.72","0.00","0.00","0.00","0.00","29.72","0.000 ","4.374 ","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000016-10","19.14","0","3","22.14","7.58 "
"483","1","            ","            ","888","                                        ","          ","    ","813","8","13","350","350","900","900","0","944436","    L6500-000004","10","Q2-2016 LOE PP&C SCM          ","3014","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L6500-000004-10","0","0","0","0","0.00 "
"483","1","            ","            ","888","                                        ","          ","    ","813","8","13","350","350","900","900","0","944440","    L6500-000008","10","Q3-2016 LOE PP&C SCM          ","3014","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L6500-000008-10","0","0","0","0","0.00 "
"483","1","            ","            ","WBH","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944449","    L6500-000017","10","Q2-2017 LOE PP&C PRC          ","3014","0","0.00","390.00","0.00","0.00","0.00","390.00","0.00","0.00","0.00","390.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000017-10","0","0","390","390","0.00 "
"483","1","            ","            ","WBH","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944450","    L6500-000018","10","Q2-2017 LOE PP&C IMS          ","3014","0","0.00","585.00","0.00","0.00","0.00","585.00","0.00","0.00","0.00","585.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000018-10","0","0","585","585","0.00 "
"483","1","            ","            ","WBH","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944451","    L6500-000019","10","Q2-2017 LOE PP&C TPG          ","3014","0","0.00","918.00","0.00","0.00","0.00","918.00","0.00","0.00","0.00","918.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000019-10","0","0","650","650","268.00 "
"483","1","            ","            ","WBH","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944452","    L6500-000020","10","Q2-2017 LOE PP&C SCM          ","3014","0","0.00","260.00","0.00","0.00","0.00","260.00","0.00","0.00","0.00","260.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000020-10","0","0","260","260","0.00 "
"483","1","            ","            ","WBH","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944453","    L6500-000021","10","Q3-2017 LOE PP&C PRC          ","3014","0","0.00","390.00","0.00","0.00","0.00","390.00","0.00","0.00","0.00","390.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000021-10","0","0","390","390","0.00 "
"483","1","            ","            ","WBH","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944454","    L6500-000022","10","Q3-2017 LOE PP&C IMS          ","3014","0","0.00","585.00","0.00","0.00","0.00","585.00","0.00","0.00","0.00","585.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000022-10","0","0","585","585","0.00 "
"483","1","            ","            ","WBH","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944455","    L6500-000023","10","Q3-2017 LOE PP&C TPG          ","3014","0","0.00","1040.00","0.00","0.00","0.00","1040.00","0.00","0.00","0.00","1040.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000023-10","0","0","1040","1040","0.00 "
"483","1","            ","            ","WBH","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944456","    L6500-000024","10","Q3-2017 LOE PP&C SCM          ","3014","0","0.00","260.00","0.00","0.00","0.00","260.00","0.00","0.00","0.00","260.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000024-10","0","0","260","260","0.00 "
"483","1","            ","            ","WBH","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944457","    L6500-000025","10","Q4-2017 LOE PP&C PRC          ","3014","0","0.00","390.00","0.00","0.00","0.00","390.00","0.00","0.00","0.00","390.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000025-10","0","0","390","390","0.00 "
"483","1","            ","            ","WBH","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944458","    L6500-000026","10","Q4-2017 LOE PP&C IMS          ","3014","0","0.00","585.00","0.00","0.00","0.00","585.00","0.00","0.00","0.00","585.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000026-10","0","0","585","585","0.00 "
"483","1","            ","            ","WBH","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944459","    L6500-000027","10","Q4-2017 LOE PP&C TPG          ","3014","0","0.00","2665.00","0.00","0.00","0.00","2665.00","0.00","0.00","0.00","2665.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000027-10","0","0","2665","2665","0.00 "
"483","1","            ","            ","WBH","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944460","    L6500-000028","10","Q4-2017 LOE PP&C SCM          ","3014","0","0.00","650.00","0.00","0.00","0.00","650.00","0.00","0.00","0.00","650.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000028-10","0","0","650","650","0.00 "
"483","1","            ","            ","WBL","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944461","    L6500-000029","10","Q1-2018 LOE PP&C PRC          ","3014","0","0.00","520.00","0.00","0.00","0.00","520.00","0.00","0.00","0.00","520.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000029-10","0","0","520","520","0.00 "
"483","1","            ","            ","WBL","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944462","    L6500-000030","10","Q1-2018 LOE PP&C IMS          ","3014","0","0.00","650.00","0.00","0.00","0.00","650.00","0.00","0.00","0.00","650.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000030-10","0","0","650","650","0.00 "
"483","1","            ","            ","WBL","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944463","    L6500-000031","10","Q1-2018 LOE PP&C TPG          ","3014","0","0.00","4530.00","0.00","0.00","0.00","3675.00","0.00","0.00","0.00","3675.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000031-10","0","0","3675","3675","0.00 "
"483","1","            ","            ","WBL","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944464","    L6500-000032","10","Q1-2018 LOE PP&C SCM          ","3014","0","0.00","390.00","0.00","0.00","0.00","390.00","0.00","0.00","0.00","390.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000032-10","0","0","390","390","0.00 "
"483","1","            ","            ","WBL","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944465","    L6500-000033","10","Q2-2018 LOE PP&C PRC          ","3014","0","0.00","520.00","0.00","0.00","0.00","520.00","0.00","0.00","0.00","520.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000033-10","0","0","520","520","0.00 "
"483","1","            ","            ","WBL","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944466","    L6500-000034","10","Q2-2018 LOE PP&C IMS          ","3014","0","0.00","650.00","0.00","0.00","0.00","650.00","0.00","0.00","0.00","650.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000034-10","0","0","650","650","0.00 "
"483","1","            ","            ","WBL","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944467","    L6500-000035","10","Q2-2018 LOE PP&C TPG          ","3014","0","0.00","3330.00","0.00","0.00","0.00","2566.00","0.00","0.00","0.00","2566.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000035-10","0","0","2566","2566","0.00 "
"483","1","            ","            ","WBL","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944468","    L6500-000036","10","Q2-2018 LOE PP&C SCM          ","3014","0","0.00","650.00","0.00","0.00","0.00","650.00","0.00","0.00","0.00","650.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000036-10","0","0","650","650","0.00 "
"483","1","            ","            ","WBL","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944469","    L6500-000037","10","Q3-2018 LOE PP&C PRC          ","3014","0","0.00","520.00","0.00","0.00","0.00","520.00","0.00","0.00","0.00","520.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000037-10","0","0","520","520","0.00 "
"483","1","            ","            ","WBL","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944470","    L6500-000038","10","Q3-2018 LOE PP&C IMS          ","3014","0","0.00","650.00","0.00","0.00","0.00","650.00","0.00","0.00","0.00","650.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000038-10","0","0","650","650","0.00 "
"483","1","            ","            ","WBL","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944471","    L6500-000039","10","Q3-2018 LOE PP&C TPG          ","3014","0","0.00","3330.00","0.00","0.00","0.00","2566.00","0.00","0.00","0.00","2566.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000039-10","0","0","2566","2566","0.00 "
"483","1","            ","            ","WBL","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944472","    L6500-000040","10","Q3-2018 LOE PP&C SCM          ","3014","0","0.00","650.00","0.00","0.00","0.00","650.00","0.00","0.00","0.00","650.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000040-10","0","0","650","650","0.00 "
"483","1","            ","            ","WBL","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944473","    L6500-000041","10","Q4-2018 LOE PP&C PRC          ","3014","0","0.00","520.00","0.00","0.00","0.00","520.00","0.00","0.00","0.00","520.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000041-10","0","0","520","520","0.00 "
"483","1","            ","            ","WBL","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944474","    L6500-000042","10","Q4-2018 LOE PP&C IMS          ","3014","0","0.00","650.00","0.00","0.00","0.00","650.00","0.00","0.00","0.00","650.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000042-10","0","0","650","650","0.00 "
"483","1","            ","            ","WBL","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944475","    L6500-000043","10","Q4-2018 LOE PP&C TPG          ","3014","0","0.00","2330.00","0.00","0.00","0.00","1991.00","0.00","0.00","0.00","1991.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000043-10","0","0","1991","1991","0.00 "
"483","1","            ","            ","WBL","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944476","    L6500-000044","10","Q4-2018 LOE PP&C SCM          ","3014","0","0.00","650.00","0.00","0.00","0.00","650.00","0.00","0.00","0.00","650.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000044-10","0","0","650","650","0.00 "
"483","1","            ","            ","WBQ","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944477","    L6500-000045","10","Q1-2019 LOE PP&C PRC          ","3014","0","0.00","520.00","0.00","0.00","0.00","520.00","0.00","0.00","0.00","520.00","","","1/2/2019","11/26/2019","1/2/2019","6/17/2020","    L6500-000045-10","0","0","520","520","0.00 "
"483","1","            ","            ","WBQ","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944478","    L6500-000046","10","Q1-2019 LOE PP&C IMS          ","3014","0","0.00","650.00","0.00","0.00","0.00","650.00","0.00","0.00","0.00","650.00","","","1/2/2019","11/26/2019","1/2/2019","6/17/2020","    L6500-000046-10","0","0","650","650","0.00 "
"483","1","            ","            ","WBQ","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944479","    L6500-000047","10","Q1-2019 LOE PP&C TPG          ","3014","0","0.00","2200.00","0.00","0.00","0.00","2190.00","0.00","0.00","0.00","2190.00","","","1/2/2019","11/26/2019","1/2/2019","6/17/2020","    L6500-000047-10","0","0","2190","2190","0.00 "
"483","1","            ","            ","WBQ","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944480","    L6500-000048","10","Q1-2019 LOE PP&C SCM          ","3014","0","0.00","390.00","0.00","0.00","0.00","390.00","0.00","0.00","0.00","390.00","","","1/2/2019","11/26/2019","1/2/2019","6/17/2020","    L6500-000048-10","0","0","390","390","0.00 "
"483","1","            ","            ","WBQ","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944481","    L6500-000049","10","Q2-2019 LOE PP&C PRC          ","3014","0","0.00","520.00","0.00","0.00","0.00","520.00","0.00","0.00","0.00","520.00","","","1/2/2019","11/26/2019","1/2/2019","6/17/2020","    L6500-000049-10","0","0","520","520","0.00 "
"483","1","            ","            ","WBQ","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944482","    L6500-000050","10","Q2-2019 LOE PP&C IMS          ","3014","0","0.00","650.00","0.00","0.00","0.00","650.00","0.00","0.00","0.00","650.00","","","1/2/2019","11/26/2019","1/2/2019","6/17/2020","    L6500-000050-10","0","0","650","650","0.00 "
"483","1","            ","            ","WBQ","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944483","    L6500-000051","10","Q2-2019 LOE PP&C TPG          ","3014","0","0.00","2100.00","0.00","0.00","0.00","2080.00","0.00","0.00","0.00","2080.00","","","1/2/2019","11/26/2019","1/2/2019","6/17/2020","    L6500-000051-10","0","0","2080","2080","0.00 "
"483","1","            ","            ","WBQ","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944484","    L6500-000052","10","Q2-2019 LOE PP&C SCM          ","3014","0","0.00","390.00","0.00","0.00","0.00","500.00","0.00","0.00","0.00","500.00","","","1/2/2019","11/26/2019","1/2/2019","6/17/2020","    L6500-000052-10","0","0","500","500","0.00 "
"483","1","            ","            ","WBQ","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944485","    L6500-000053","10","Q3-2019 LOE PP&C PRC          ","3014","0","0.00","520.00","0.00","0.00","0.00","520.00","0.00","0.00","0.00","520.00","","","1/2/2019","11/26/2019","1/2/2019","6/17/2020","    L6500-000053-10","0","0","520","520","0.00 "
"483","1","            ","            ","WBQ","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944486","    L6500-000054","10","Q3-2019 LOE PP&C IMS          ","3014","0","0.00","650.00","0.00","0.00","0.00","650.00","0.00","0.00","0.00","650.00","","","1/2/2019","11/26/2019","1/2/2019","6/17/2020","    L6500-000054-10","0","0","650","650","0.00 "
"483","1","            ","            ","WBQ","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944487","    L6500-000055","10","Q3-2019 LOE PP&C TPG          ","3014","0","0.00","2000.00","0.00","0.00","0.00","1950.00","0.00","0.00","0.00","1950.00","","","1/2/2019","11/26/2019","1/2/2019","6/17/2020","    L6500-000055-10","0","0","1950","1950","0.00 "
"483","1","            ","            ","WBQ","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944488","    L6500-000056","10","Q3-2019 LOE PP&C SCM          ","3014","0","0.00","390.00","0.00","0.00","0.00","630.00","0.00","0.00","0.00","630.00","","","1/2/2019","11/26/2019","1/2/2019","6/17/2020","    L6500-000056-10","0","0","630","630","0.00 "
"483","1","            ","            ","WBQ","1.31.3.1.6.PPC-AD                       ","          ","    ","813","8","13","350","350","900","900","0","944489","    L6500-000057","10","Q-FINAL LOE PP&C PRC          ","3014","0","0.00","2080.00","0.00","0.00","0.00","2360.00","0.00","0.00","0.00","2360.00","","","1/2/2019","11/26/2019","1/2/2019","6/17/2020","    L6500-000057-10","0","0","2360","2360","0.00 "
