"Project","Provider","CLIN","Effort","Activity","ECP/REA","Swbs","Group","SOC","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish","Parent - Operation","Previous ACWP","Previous Provider ACWP","Previous ETC","Previous EAC","EAC Growth"
"485","1","            ","            ","WDQ","          ","980","9","13","301","301","900","900","0","945285","    L3000-000004","10","2019-LOE PURCHASING SUPPORT   ","3003","0","491.00","491.00","0.00","0.00","0.00","3000.00","0.00","0.00","0.00","3000.00","","","1/2/2019","12/23/2019","1/2/2019","12/23/2019","    L3000-000004-10","0","0","3000","3000","0.00 "
"485","1","            ","            ","WDT","          ","980","9","13","301","301","900","900","0","945286","    L3000-000005","10","Q-FINAL PURCHASING SUPPORT    ","3003","0","200.00","200.00","0.00","0.00","0.00","1800.00","0.00","0.00","0.00","1800.00","","","1/2/2020","8/7/2020","1/2/2020","8/7/2020","    L3000-000005-10","0","0","1800","1800","0.00 "
"485","1","            ","            ","0","          ","980","9","20","301","301","900","900","0","945169","    L3000-990000","980","BUDGET FOR PURCHASING         ","3098","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L3000-990000-980","0","0","0","0","0.00 "
"","","","","","","","","","301 Total","","","","","","","","","","","5349.00","5349.00","1959.37","1959.37","178.20","11634.00","0.00","0.00","0.00","11812.20","","","","","","","","158.18","0","11643","11801.18","11.02 "
"485","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","945331","    L6500-000002","10","Q1-2017 LOE PP&C IMS          ","3010","61.6","0.00","260.00","0.00","160.16","149.54","94.00","0.00","0.00","0.00","243.54","0.00","1.07","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000002-10","131.42","0","110","241.42","2.12 "
"485","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","945332","    L6500-000003","10","Q1-2017 LOE PP&C PRC          ","3013","61.6","0.00","130.00","0.00","80.08","35.22","23.00","0.00","0.00","0.00","58.22","0.00","2.27","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000003-10","32.22","0","25","57.22","1.00 "
"485","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","945333","    L6500-000004","10","Q1-2017 LOE PP&C SCM          ","3014","61.6","0.00","39.00","0.00","24.02","37.02","20.00","0.00","0.00","0.00","57.02","0.00","0.65","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000004-10","27.69","0","26","53.69","3.33 "
"485","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","945334","    L6500-000005","10","Q1-2017 LOE PP&C TPG          ","3014","61.6","0.00","26.00","0.00","16.02","11.63","8.00","0.00","0.00","0.00","19.63","0.00","1.38","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000005-10","10.18","0","10","20.18","(0.55)"
"485","1","            ","            ","WBD","          ","813","8","13","350","350","900","900","0","945215","    L6500-000001","10","2016-LOE PP&C SUPPORT         ","3014","100","436.00","436.00","436.00","436.00","278.50","0.00","0.00","0.00","0.00","278.50","1.57","1.57","8/1/2016","12/23/2016","8/1/2016","12/23/2016","    L6500-000001-10","278.5","0","0","278.5","0.00 "
"485","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","945335","    L6500-000006","10","Q2-2017 LOE PP&C IMS          ","3010","0","0.00","390.00","0.00","0.00","0.00","390.00","0.00","0.00","0.00","390.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000006-10","0","0","390","390","0.00 "
"485","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","945336","    L6500-000007","10","Q2-2017 LOE PP&C PRC          ","3013","0","0.00","260.00","0.00","0.00","0.00","260.00","0.00","0.00","0.00","260.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000007-10","0","0","260","260","0.00 "
"485","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","945337","    L6500-000008","10","Q2-2017 LOE PP&C SCM          ","3014","0","0.00","130.00","0.00","0.00","0.00","130.00","0.00","0.00","0.00","130.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000008-10","0","0","130","130","0.00 "
"485","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","945338","    L6500-000009","10","Q2-2017 LOE PP&C TPG          ","3014","0","0.00","260.00","0.00","0.00","0.00","260.00","0.00","0.00","0.00","260.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000009-10","0","0","260","260","0.00 "
"485","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","945339","    L6500-000010","10","Q3-2017 LOE PP&C IMS          ","3010","0","0.00","520.00","0.00","0.00","0.00","520.00","0.00","0.00","0.00","520.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000010-10","0","0","520","520","0.00 "
"485","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","945340","    L6500-000011","10","Q3-2017 LOE PP&C PRC          ","3013","0","0.00","130.00","0.00","0.00","0.00","130.00","0.00","0.00","0.00","130.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000011-10","0","0","130","130","0.00 "
"485","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","945341","    L6500-000012","10","Q3-2017 LOE PP&C SCM          ","3014","0","0.00","130.00","0.00","0.00","0.00","130.00","0.00","0.00","0.00","130.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000012-10","0","0","130","130","0.00 "
"485","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","945342","    L6500-000013","10","Q3-2017 LOE PP&C TPG          ","3014","0","0.00","390.00","0.00","0.00","0.00","390.00","0.00","0.00","0.00","390.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000013-10","0","0","390","390","0.00 "
"485","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","945343","    L6500-000014","10","Q4-2017 LOE PP&C IMS          ","3010","0","0.00","585.00","0.00","0.00","0.00","585.00","0.00","0.00","0.00","585.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000014-10","0","0","585","585","0.00 "
"485","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","945344","    L6500-000015","10","Q4-2017 LOE PP&C PRC          ","3013","0","0.00","390.00","0.00","0.00","0.00","390.00","0.00","0.00","0.00","390.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000015-10","0","0","390","390","0.00 "
"485","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","945345","    L6500-000016","10","Q4-2017 LOE PP&C SCM          ","3014","0","0.00","260.00","0.00","0.00","0.00","260.00","0.00","0.00","0.00","260.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000016-10","0","0","260","260","0.00 "
"485","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","945346","    L6500-000017","10","Q4-2017 LOE PP&C TPG          ","3014","0","0.00","650.00","0.00","0.00","0.00","650.00","0.00","0.00","0.00","650.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-000017-10","0","0","650","650","0.00 "
"485","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","945347","    L6500-000018","10","Q1-2018 LOE PP&C IMS          ","3010","0","0.00","650.00","0.00","0.00","0.00","535.00","0.00","0.00","0.00","535.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000018-10","0","0","535","535","0.00 "
"485","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","945348","    L6500-000019","10","Q1-2018 LOE PP&C PRC          ","3013","0","0.00","325.00","0.00","0.00","0.00","325.00","0.00","0.00","0.00","325.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000019-10","0","0","325","325","0.00 "
"485","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","945349","    L6500-000020","10","Q1-2018 LOE PP&C SCM          ","3014","0","0.00","260.00","0.00","0.00","0.00","260.00","0.00","0.00","0.00","260.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000020-10","0","0","260","260","0.00 "
"485","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","945350","    L6500-000021","10","Q1-2018 LOE PP&C TPG          ","3014","0","0.00","2600.00","0.00","0.00","0.00","1000.00","0.00","0.00","0.00","1000.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000021-10","0","0","1000","1000","0.00 "
"485","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","945351","    L6500-000022","10","Q2-2018 LOE PP&C IMS          ","3010","0","0.00","650.00","0.00","0.00","0.00","535.00","0.00","0.00","0.00","535.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000022-10","0","0","535","535","0.00 "
"485","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","945352","    L6500-000023","10","Q2-2018 LOE PP&C PRC          ","3013","0","0.00","325.00","0.00","0.00","0.00","325.00","0.00","0.00","0.00","325.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000023-10","0","0","325","325","0.00 "
"485","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","945353","    L6500-000024","10","Q2-2018 LOE PP&C SCM          ","3014","0","0.00","260.00","0.00","0.00","0.00","260.00","0.00","0.00","0.00","260.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000024-10","0","0","260","260","0.00 "
"485","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","945354","    L6500-000025","10","Q2-2018 LOE PP&C TPG          ","3014","0","0.00","2600.00","0.00","0.00","0.00","1000.00","0.00","0.00","0.00","1000.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000025-10","0","0","1000","1000","0.00 "
"485","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","945355","    L6500-000026","10","Q3-2018 LOE PP&C IMS          ","3010","0","0.00","780.00","0.00","0.00","0.00","780.00","0.00","0.00","0.00","780.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000026-10","0","0","780","780","0.00 "
"485","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","945356","    L6500-000027","10","Q3-2018 LOE PP&C PRC          ","3013","0","0.00","390.00","0.00","0.00","0.00","390.00","0.00","0.00","0.00","390.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000027-10","0","0","390","390","0.00 "
"485","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","945357","    L6500-000028","10","Q3-2018 LOE PP&C SCM          ","3014","0","0.00","780.00","0.00","0.00","0.00","780.00","0.00","0.00","0.00","780.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000028-10","0","0","780","780","0.00 "
"485","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","945358","    L6500-000029","10","Q3-2018 LOE PP&C TPG          ","3014","0","0.00","5200.00","0.00","0.00","0.00","5200.00","0.00","0.00","0.00","5200.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000029-10","0","0","5200","5200","0.00 "
"485","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","945359","    L6500-000030","10","Q4-2018 LOE PP&C IMS          ","3010","0","0.00","780.00","0.00","0.00","0.00","780.00","0.00","0.00","0.00","780.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000030-10","0","0","780","780","0.00 "
"485","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","945360","    L6500-000031","10","Q4-2018 LOE PP&C PRC          ","3013","0","0.00","390.00","0.00","0.00","0.00","390.00","0.00","0.00","0.00","390.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000031-10","0","0","390","390","0.00 "
"485","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","945361","    L6500-000032","10","Q4-2018 LOE PP&C SCM          ","3014","0","0.00","780.00","0.00","0.00","0.00","780.00","0.00","0.00","0.00","780.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000032-10","0","0","780","780","0.00 "
"485","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","945362","    L6500-000033","10","Q4-2018 LOE PP&C TPG          ","3014","0","0.00","5200.00","0.00","0.00","0.00","5200.00","0.00","0.00","0.00","5200.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-000033-10","0","0","5200","5200","0.00 "
"485","1","            ","            ","WBQ","          ","813","8","13","350","350","900","900","0","945363","    L6500-000034","10","Q1-2019 LOE PP&C IMS          ","3010","0","0.00","780.00","0.00","0.00","0.00","780.00","0.00","0.00","0.00","780.00","","","1/2/2019","8/7/2020","1/2/2019","8/7/2020","    L6500-000034-10","0","0","780","780","0.00 "
"485","1","            ","            ","WBQ","          ","813","8","13","350","350","900","900","0","945364","    L6500-000035","10","Q1-2019 LOE PP&C PRC          ","3013","0","0.00","390.00","0.00","0.00","0.00","390.00","0.00","0.00","0.00","390.00","","","1/2/2019","8/7/2020","1/2/2019","8/7/2020","    L6500-000035-10","0","0","390","390","0.00 "
"485","1","            ","            ","WBQ","          ","813","8","13","350","350","900","900","0","945365","    L6500-000036","10","Q1-2019 LOE PP&C SCM          ","3014","0","0.00","780.00","0.00","0.00","0.00","780.00","0.00","0.00","0.00","780.00","","","1/2/2019","8/7/2020","1/2/2019","8/7/2020","    L6500-000036-10","0","0","780","780","0.00 "
"485","1","            ","            ","WBQ","          ","813","8","13","350","350","900","900","0","945366","    L6500-000037","10","Q1-2019 LOE PP&C TPG          ","3014","0","0.00","5200.00","0.00","0.00","0.00","4420.00","0.00","0.00","0.00","4420.00","","","1/2/2019","8/7/2020","1/2/2019","8/7/2020","    L6500-000037-10","0","0","4420","4420","0.00 "
"485","1","            ","            ","WBQ","          ","813","8","13","350","350","900","900","0","945367","    L6500-000038","10","Q2-2019 LOE PP&C IMS          ","3010","0","0.00","780.00","0.00","0.00","0.00","780.00","0.00","0.00","0.00","780.00","","","1/2/2019","8/7/2020","1/2/2019","8/7/2020","    L6500-000038-10","0","0","780","780","0.00 "
"485","1","            ","            ","WBQ","          ","813","8","13","350","350","900","900","0","945368","    L6500-000039","10","Q2-2019 LOE PP&C PRC          ","3013","0","0.00","390.00","0.00","0.00","0.00","390.00","0.00","0.00","0.00","390.00","","","1/2/2019","8/7/2020","1/2/2019","8/7/2020","    L6500-000039-10","0","0","390","390","0.00 "
"485","1","            ","            ","WBQ","          ","813","8","13","350","350","900","900","0","945369","    L6500-000040","10","Q2-2019 LOE PP&C SCM          ","3014","0","0.00","780.00","0.00","0.00","0.00","780.00","0.00","0.00","0.00","780.00","","","1/2/2019","8/7/2020","1/2/2019","8/7/2020","    L6500-000040-10","0","0","780","780","0.00 "
"485","1","            ","            ","WBQ","          ","813","8","13","350","350","900","900","0","945370","    L6500-000041","10","Q2-2019 LOE PP&C TPG          ","3014","0","0.00","5200.00","0.00","0.00","0.00","4420.00","0.00","0.00","0.00","4420.00","","","1/2/2019","8/7/2020","1/2/2019","8/7/2020","    L6500-000041-10","0","0","4420","4420","0.00 "
"485","1","            ","            ","WBQ","          ","813","8","13","350","350","900","900","0","945371","    L6500-000042","10","Q3-2019 LOE PP&C IMS          ","3010","0","0.00","585.00","0.00","0.00","0.00","585.00","0.00","0.00","0.00","585.00","","","1/2/2019","8/7/2020","1/2/2019","8/7/2020","    L6500-000042-10","0","0","585","585","0.00 "
"485","1","            ","            ","WBQ","          ","813","8","13","350","350","900","900","0","945372","    L6500-000043","10","Q3-2019 LOE PP&C PRC          ","3013","0","0.00","260.00","0.00","0.00","0.00","260.00","0.00","0.00","0.00","260.00","","","1/2/2019","8/7/2020","1/2/2019","8/7/2020","    L6500-000043-10","0","0","260","260","0.00 "
"485","1","            ","            ","WBQ","          ","813","8","13","350","350","900","900","0","945373","    L6500-000044","10","Q3-2019 LOE PP&C SCM          ","3014","0","0.00","585.00","0.00","0.00","0.00","585.00","0.00","0.00","0.00","585.00","","","1/2/2019","8/7/2020","1/2/2019","8/7/2020","    L6500-000044-10","0","0","585","585","0.00 "
"485","1","            ","            ","WBQ","          ","813","8","13","350","350","900","900","0","945374","    L6500-000045","10","Q3-2019 LOE PP&C TPG          ","3014","0","0.00","1040.00","0.00","0.00","0.00","1040.00","0.00","0.00","0.00","1040.00","","","1/2/2019","8/7/2020","1/2/2019","8/7/2020","    L6500-000045-10","0","0","1040","1040","0.00 "
"485","1","            ","            ","WBQ","          ","813","8","13","350","350","900","900","0","945375","    L6500-000046","10","Q4-2019 LOE PP&C IMS          ","3010","0","0.00","585.00","0.00","0.00","0.00","585.00","0.00","0.00","0.00","585.00","","","1/2/2019","8/7/2020","1/2/2019","8/7/2020","    L6500-000046-10","0","0","585","585","0.00 "
"485","1","            ","            ","WBQ","          ","813","8","13","350","350","900","900","0","945376","    L6500-000047","10","Q4-2019 LOE PP&C PRC          ","3013","0","0.00","260.00","0.00","0.00","0.00","260.00","0.00","0.00","0.00","260.00","","","1/2/2019","8/7/2020","1/2/2019","8/7/2020","    L6500-000047-10","0","0","260","260","0.00 "
"485","1","            ","            ","WBQ","          ","813","8","13","350","350","900","900","0","945377","    L6500-000048","10","Q4-2019 LOE PP&C SCM          ","3014","0","0.00","585.00","0.00","0.00","0.00","585.00","0.00","0.00","0.00","585.00","","","1/2/2019","8/7/2020","1/2/2019","8/7/2020","    L6500-000048-10","0","0","585","585","0.00 "
"485","1","            ","            ","WBQ","          ","813","8","13","350","350","900","900","0","945378","    L6500-000049","10","Q4-2019 LOE PP&C TPG          ","3014","0","0.00","1040.00","0.00","0.00","0.00","1040.00","0.00","0.00","0.00","1040.00","","","1/2/2019","8/7/2020","1/2/2019","8/7/2020","    L6500-000049-10","0","0","1040","1040","0.00 "
"485","1","            ","            ","WBS","          ","813","8","13","350","350","900","900","0","945379","    L6500-000050","10","Q1-2020 LOE PP&C IMS          ","3010","0","0.00","585.00","0.00","0.00","0.00","585.00","0.00","0.00","0.00","585.00","","","1/2/2020","8/7/2020","1/2/2020","8/7/2020","    L6500-000050-10","0","0","585","585","0.00 "
"485","1","            ","            ","WBS","          ","813","8","13","350","350","900","900","0","945380","    L6500-000051","10","Q1-2020 LOE PP&C PRC          ","3013","0","0.00","260.00","0.00","0.00","0.00","260.00","0.00","0.00","0.00","260.00","","","1/2/2020","8/7/2020","1/2/2020","8/7/2020","    L6500-000051-10","0","0","260","260","0.00 "
"485","1","            ","            ","WBS","          ","813","8","13","350","350","900","900","0","945381","    L6500-000052","10","Q1-2020 LOE PP&C SCM          ","3014","0","0.00","585.00","0.00","0.00","0.00","585.00","0.00","0.00","0.00","585.00","","","1/2/2020","8/7/2020","1/2/2020","8/7/2020","    L6500-000052-10","0","0","585","585","0.00 "
"485","1","            ","            ","WBS","          ","813","8","13","350","350","900","900","0","945382","    L6500-000053","10","Q1-2020 LOE PP&C TPG          ","3014","0","0.00","1040.00","0.00","0.00","0.00","1040.00","0.00","0.00","0.00","1040.00","","","1/2/2020","8/7/2020","1/2/2020","8/7/2020","    L6500-000053-10","0","0","1040","1040","0.00 "
"485","1","            ","            ","WBS","          ","813","8","13","350","350","900","900","0","945383","    L6500-000054","10","Q2-2020 LOE PP&C IMS          ","3010","0","0.00","585.00","0.00","0.00","0.00","585.00","0.00","0.00","0.00","585.00","","","1/2/2020","8/7/2020","1/2/2020","8/7/2020","    L6500-000054-10","0","0","585","585","0.00 "
"485","1","            ","            ","WBS","          ","813","8","13","350","350","900","900","0","945384","    L6500-000055","10","Q2-2020 LOE PP&C PRC          ","3013","0","0.00","260.00","0.00","0.00","0.00","260.00","0.00","0.00","0.00","260.00","","","1/2/2020","8/7/2020","1/2/2020","8/7/2020","    L6500-000055-10","0","0","260","260","0.00 "
"485","1","            ","            ","WBS","          ","813","8","13","350","350","900","900","0","945385","    L6500-000056","10","Q2-2020 LOE PP&C SCM          ","3014","0","0.00","585.00","0.00","0.00","0.00","585.00","0.00","0.00","0.00","585.00","","","1/2/2020","8/7/2020","1/2/2020","8/7/2020","    L6500-000056-10","0","0","585","585","0.00 "
"485","1","            ","            ","WBS","          ","813","8","13","350","350","900","900","0","945386","    L6500-000057","10","Q2-2020 LOE PP&C TPG          ","3014","0","0.00","1040.00","0.00","0.00","0.00","1040.00","0.00","0.00","0.00","1040.00","","","1/2/2020","8/7/2020","1/2/2020","8/7/2020","    L6500-000057-10","0","0","1040","1040","0.00 "
"485","1","            ","            ","WBS","          ","813","8","13","350","350","900","900","0","945387","    L6500-000058","10","Q-FINAL LOE PP&C IMS          ","3010","0","0.00","65.00","0.00","0.00","0.00","778.00","0.00","0.00","0.00","778.00","","","1/2/2020","8/7/2020","1/2/2020","8/7/2020","    L6500-000058-10","0","0","778","778","0.00 "
"485","1","            ","            ","WBS","          ","813","8","13","350","350","900","900","0","945388","    L6500-000059","10","Q-FINAL LOE PP&C PRC          ","3013","0","0.00","65.00","0.00","0.00","0.00","778.00","0.00","0.00","0.00","778.00","","","1/2/2020","8/7/2020","1/2/2020","8/7/2020","    L6500-000059-10","0","0","778","778","0.00 "
"485","1","            ","            ","WBS","          ","813","8","13","350","350","900","900","0","945389","    L6500-000060","10","Q-FINAL LOE PP&C SCM          ","3014","0","0.00","65.00","0.00","0.00","0.00","779.00","0.00","0.00","0.00","779.00","","","1/2/2020","8/7/2020","1/2/2020","8/7/2020","    L6500-000060-10","0","0","779","779","0.00 "
"485","1","            ","            ","WBS","          ","813","8","13","350","350","900","900","0","945390","    L6500-000061","10","Q-FINAL LOE PP&C TPG          ","3014","0","0.00","65.00","0.00","0.00","0.00","1124.00","0.00","0.00","0.00","1124.00","","","1/2/2020","8/7/2020","1/2/2020","8/7/2020","    L6500-000061-10","0","0","1124","1124","0.00 "
"485","1","            ","            ","0","          ","813","8","20","350","350","900","900","0","945182","    L6500-990000","813","BUDGET PLANNING DEPT          ","3099","100","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753","    L6500-990000-813","0","0","0","0","0.00 "
"485","1","            ","            ","WBH","          ","813","8","13","350","350","900","900","0","945636","    L6500-WBH000","813","BUDGET PACK 2017-LOE PP&C     ","3099","15.66","4042.00","0.00","632.98","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/3/2017","12/22/2017","1/3/2017","12/22/2017","    L6500-WBH000-813","0","0","0","0","0.00 "
"485","1","            ","            ","WBL","          ","813","8","13","350","350","900","900","0","945328","    L6500-WBL000","813","BUDGET PACK 2018-LOE PP&C     ","3099","0","9744.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/2/2018","12/21/2018","1/2/2018","12/21/2018","    L6500-WBL000-813","0","0","0","0","0.00 "
"485","1","            ","            ","WBQ","          ","813","8","13","350","350","900","900","0","945329","    L6500-WBQ000","813","BUDGET PACK 2019-LOE PP&C     ","3099","0","10105.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/2/2019","8/7/2020","1/2/2019","8/7/2020","    L6500-WBQ000-813","0","0","0","0","0.00 "
"485","1","            ","            ","WBS","          ","813","8","13","350","350","900","900","0","945330","    L6500-WBS000","813","BUDGET PACK Q-FINAL PP&C      ","3099","0","4970.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","1/2/2020","8/7/2020","1/2/2020","8/7/2020","    L6500-WBS000-813","0","0","0","0","0.00 "
"","","","","","","","","","350 Total","","","","","","","","","","","29297.00","51396.00","1068.98","716.28","511.91","48859.00","0.00","0.00","0.00","49370.91","","","","","","","","480.01","0","48885","49365.01","5.90 "
