"Buyer","Project","SWBS","Cont Supp","Item","Linked SPN","Description","Original SMOS  Qty","Remaining SMOS  Qty","In Yard Due Date","Lead time","Planned Order Date","UOM","Cust Item On Hand","Cust Item On Order","Cust Item Shortage","On Hold","Entered On Date","Last Mod Date","Last Price","Expected Amount"
"8025","481","505","      ","505-03-Y9002","551028021301-777","LATERAL, 45 DEG, 2"" IPS, AL,","1","0","06/30/2016","30","05/31/2016"," EA   ","0","1","1"," No     ","07/23/2015","05/29/2017","0","0"
"8025","481","533","      ","533-01-00002","504344000013-Z02","HOSE, GARDEN HOSE, HEAVY DUT","2","2","02/14/2017","49","12/27/2016"," EA   ","0","0","2"," No     ","10/20/2016","05/29/2017","91.81","183.62"
"8025","481","533","      ","533-01-00017","54A200-000000002","DISTRIBUTOR, OUTLET, CPVC, F","12","8","07/22/2016","35","06/17/2016"," EA   ","10","0","2"," No     ","07/23/2015","05/29/2017","12.48","24.96"
"8025","481","533","      ","533-01-M0009","532113160000-001","VACUUM BREAKER, 1/4"" FPT END","4","3","10/31/2016","90","08/02/2016"," EA   ","0","1","4"," No     ","07/23/2015","05/29/2017","41.304","165.216"
"8025","481","533","      ","533-03-M9145","504548540000-Z02","HOSE ASSEMBLY, INLET, NYLON ","4","2","12/16/2016","49","10/28/2016"," EA   ","0","2","4"," No     ","01/27/2017","05/29/2017","0","0"
"8025","481","551","      ","551-01-M9215","572413110000-003","TRAP, SNAP ACTION DRAIN, 3/4","12","12","06/26/2017","14","06/12/2017"," EA   ","0","0","12"," No     ","10/11/2016","05/29/2017","0","0"
"8025","481","555","      ","555-07-V0013","520707290012-009","BACK FLOW PREVENTOR, 3"" IPS,","2","1","12/02/2016","90","09/03/2016"," EA   ","1","0","1"," No     ","07/23/2015","05/29/2017","1419.7","1419.7"
"8025","481","581","      ","581-01-00035","500818162300-008","PIPE,STAINLESS STL,2""IPS,SCH","1","0","03/30/2017","30","02/28/2017"," LF   ","0","1","1"," No     ","07/23/2015","05/29/2017","9.41","9.41"
"8025","481","581","      ","581-01-00041","500809000000-011","PIPE 12"", SCH 140, CARBON ST","15","14","05/08/2017","49","03/20/2017"," LF   ","0","1","15"," No     ","07/23/2015","05/29/2017","141.3","2119.5"
"8025","481","581","      ","581-01-00101","500814160800-008","PIPE, 8"" DIA, SCH 120, STEEL","1","0","03/30/2017","49","02/09/2017"," LF   ","0","1","1"," No     ","07/23/2015","05/29/2017","46.2","46.2"
"8025","481","582","      ","582-01-00051","500814000700-010","PIPE, STEEL 10"" SCHD 80,A500","20","14","05/08/2017","30","04/08/2017"," LF   ","0","6","20"," No     ","07/23/2015","05/29/2017","60.22","1204.4"
"8025","481","582","      ","582-01-00073","500814000900-002","PIPE, 2"", SCHEDULE 160, STEE","540","504","05/08/2017","30","04/08/2017"," LF   ","0","36","540"," No     ","07/23/2015","05/29/2017","6.52","3520.8"
"8025","481","583","      ","583-01-00059","500802000600-001","PIPE, 1-1/2"" IPS, 1.900 OD X","20","20","11/16/2016","30","10/17/2016"," LF   ","0","0","20"," No     ","07/23/2015","05/29/2017","6.18","123.6"
"8025","481","612","      ","612-01-00306","500817162205-007","PIPE, 2"" IPS, CRES, TYPE 316","160","160","06/30/2016","30","05/31/2016"," LF   ","0","0","160"," No     ","07/23/2015","05/29/2017","16.02","2563.2"
"8025","481","721","      ","721-01-01009","320915030020-001","STUFFING TUBE, M19622/1-002 ","3","3","04/03/2017","123","12/01/2016"," EA   ","0","0","3"," No     ","09/20/2015","05/29/2017","0","0"
"8025","481","721","      ","721-01-01012","320915000520-001","STUFFING TUBE, M19622/1-001 ","6","6","04/03/2017","123","12/01/2016"," EA   ","0","0","6"," No     ","09/20/2015","05/29/2017","0","0"
"8025","481","721","      ","721-01-01015","320915000517-001","STUFFING TUBE, M19622/1-006 ","1","1","02/22/2017","123","10/22/2016"," EA   ","0","0","1"," No     ","09/20/2015","05/29/2017","0","0"
"8025","481","986","      ","986-01-00566","547304-000000001","PLUG, 5/16"" MALE O-RING BOSS","26","26","06/30/2016","123","02/28/2016"," EA   ","16","0","10"," No     ","06/26/2015","05/29/2017","0.32","3.2"
"8025","481","995","      ","995-01-00030","500814190700-001","PIPE, ROUND, 4"" DIA, SCH 80 ","5","5","06/30/2016","49","05/12/2016"," EA   ","4","0","1"," No     ","07/23/2015","05/29/2017","0","0"
"8025","481","167","      ","167-03-00063-S00","            -S00","CONNECTOR, COMPRESSION, 1/8""","8","8","10/23/2017","123","06/22/2017"," EA   ","0","0","8"," No     ","04/19/2017","05/29/2017","0.6","4.8"
"8025","481","259","      ","259-05-22001-S00","            -S00","ASSEMBLY, BELLOWS, 6"" X 8""  ","3","3","07/22/2016","123","03/21/2016"," EA   ","0","0","3"," No     ","04/24/2017","05/29/2017","3511","10533"
"8025","481","259","      ","259-05-22006-S00","            -S00","ASSEMBLY, BELLOWS, 6"" X 8""  ","1","1","07/22/2016","123","03/21/2016"," EA   ","0","0","1"," No     ","04/24/2017","05/29/2017","3511","3511"
"8025","481","437","      ","437-04-00069-L26","            -L26","CERTIFICATE, IDENTICALITY   ","1","1","06/30/2016","60","05/01/2016"," EA   ","0","0","1"," No     ","07/23/2015","05/29/2017","0","0"
"8025","481","505","      ","505-01-00011-S00","            -S00","SQUARE TUBING,2x 2x 1/4"" WAL","1","1","09/14/2016","123","05/14/2016"," EA   ","0","0","1"," No     ","05/01/2017","05/29/2017","65.1","65.1"
"8025","481","505","      ","505-01-00108-S00","            -S00","TAPE, DBL SIDE FOAM, 1"" X 5 ","2","2","12/01/2016","123","07/31/2016"," EA   ","0","0","2"," No     ","05/15/2017","05/29/2017","0","0"
"8025","481","505","      ","505-01-VF002-S00","            -S00","VALVE FND, MFG IAW, 3"", STEE","1","1","12/01/2016","123","07/31/2016"," EA   ","0","0","1"," No     ","05/01/2017","05/29/2017","0","0"
"8025","481","505","      ","505-03-R9142-S00","            -S00","REDUCER, CONCENTRIC, 4 X 3, ","1","1","09/14/2016","123","05/14/2016"," EA   ","0","0","1"," No     ","05/16/2017","05/29/2017","0","0"
"8025","481","505","      ","505-03-R9143-S00","            -S00","REDUCER, CONC, 8 X 4, BW, SS","1","1","09/14/2016","123","05/14/2016"," EA   ","0","0","1"," No     ","05/16/2017","05/29/2017","0","0"
"8025","481","505","      ","505-03-U9087-S00","            -S00","UNION, 1-1/4"", SW, SSTL 304L","1","1","09/14/2016","123","05/14/2016"," EA   ","0","0","1"," No     ","05/16/2017","05/29/2017","0","0"
"8025","481","528","      ","528-03-M9028-L26","            -L26","CERTIFICATE, IDENTICALITY   ","1","1","09/21/2016","60","07/23/2016"," EA   ","0","0","1"," No     ","07/23/2015","05/29/2017","0","0"
"8025","481","542","      ","542-01-M0004-L26","            -L26","CERTIFICATE, IDENTICALITY   ","1","1","12/16/2016","60","10/17/2016"," EA   ","0","0","1"," No     ","07/23/2015","05/29/2017","0","0"
"8025","481","551","      ","551-01-M9215-L34","            -L34","PROVISIONING TECH DOC.      ","1","1","06/30/2016","60","05/01/2016"," LO   ","0","0","1"," No     ","10/11/2016","05/29/2017","0","0"
"8026","481","008","      ","008-01-00001","SRV300-010200001","SERVICES, MODULE DELIVERY IA","1","1","06/30/2016","123","02/28/2016"," LO   ","0","0","1"," No     ","07/23/2015","05/29/2017","0","0"
"8026","481","042","      ","042-01-00003","SRV520-031900001","SRVC, PHOTOGRAPHY, CLOSE-OUT","1","1","06/30/2016","123","02/28/2016"," LO   ","0","0","1"," No     ","04/14/2016","05/29/2017","0","0"
"8026","481","073","      ","073-01-00002","SRV533-011000001","SRVC, AIRBORNE NOISE & VIBRA","1","1","06/30/2016","100","03/22/2016"," LO   ","0","0","1"," No     ","04/28/2016","05/29/2017","0","0"
"8026","481","324","      ","324-12-01000","         ARCHIVE","CIRCUIT BREAKER, ALB-1, 5 AM","1","1","06/30/2016","60","05/01/2016"," LO   ","0","0","1"," No     ","05/25/2017","05/29/2017","0","0"
"8026","481","324","      ","324-12-01001","390200040011-001","CIRCUIT BREAKER, ALB-1, 10 A","1","1","06/30/2016","123","02/28/2016"," EA   ","0","0","1"," No     ","07/23/2015","05/29/2017","0","0"
"8026","481","324","      ","324-12-01005","390200040015-001","CIRCUIT BREAKER, ALB-1, 30 A","2","2","08/30/2016","123","04/29/2016"," EA   ","0","0","2"," No     ","04/20/2017","05/29/2017","0","0"
"8026","481","324","      ","324-12-01040","392800040000-001","YOKE HANDLE (2 POLE)        ","2","2","06/12/2017","123","02/09/2017"," EA   ","0","0","2"," No     ","04/13/2017","05/29/2017","0","0"
"8026","481","434","      ","434-01-00002","370500000000-003","X-BOX 360 GM SYS W/CNTRL,250","1","1","06/19/2017","60","04/20/2017"," EA   ","0","0","1"," No     ","07/23/2015","05/29/2017","0","0"
"8026","481","434","      ","434-01-00111","371800000000-001","HARD DRIVE, 500GB SATA, LFF ","1","1","06/30/2016","48","05/13/2016"," EA   ","0","0","1"," No     ","07/23/2015","05/29/2017","0","0"
"8026","481","437","      ","437-04-00159","380800000035-001","RELAY, DIN RAIL, 24VDC, ALLE","14","14","06/30/2016","90","04/01/2016"," EA   ","0","0","14"," No     ","07/23/2015","05/29/2017","23.48","328.72"
"8026","481","437","      ","437-04-00164","383500000092-001","TEMPERATURE SENSOR, A99BB-30","12","12","09/25/2017","90","06/27/2017"," EA   ","0","0","12"," No     ","07/23/2015","05/29/2017","0","0"
"8026","481","437","      ","437-04-00173","383500000000-001","DUCT ELEMENT HOLDER, TEMPERA","12","12","06/30/2016","42","05/19/2016"," EA   ","4","0","8"," No     ","07/23/2015","05/29/2017","0","0"
"8026","481","438","      ","438-01-00120","385702000000-001","ACCESSORY, MTG KIT ANGLE BLK","4","4","06/30/2016","14","06/16/2016"," EA   ","0","0","4"," No     ","07/23/2015","05/29/2017","0","0"
"8026","481","438","      ","438-01-00120","385702000000-001","ACCESSORY, MTG KIT ANGLE BLK","4","4","06/30/2016","14","06/16/2016"," EA   ","0","0","4"," No     ","07/23/2015","05/29/2017","0","0"
"8026","481","439","      ","439-01-00041","382300000081-001","VIDEO CONVERTER, PC TO TV   ","1","1","06/30/2016","123","02/28/2016"," EA   ","0","0","1"," No     ","07/23/2015","05/29/2017","0","0"
"8026","481","446","      ","446-01-0001A","370600000011-001","SHREDDER, PAPER, HIGH SECURI","1","1","09/04/2017","123","05/04/2017"," EA   ","0","0","1"," No     ","07/23/2015","05/29/2017","0","0"
"8026","481","631","      ","631-00-V0001","SRV525-032700002","SERVICE, PO FOR CONTRACTING ","1","1","06/30/2016","123","02/28/2016"," EA   ","0","0","1"," No     ","07/23/2015","05/29/2017","0","0"
"8026","481","702","      ","702-01-00001","380100010000-001","HARDWARE, INSTALLATION, COVE","1","1","01/22/2018","14","01/08/2018"," LO   ","0","0","1"," No     ","07/23/2015","05/29/2017","0","0"
"8026","481","702","      ","702-01-00002","380100010000-002","ASSY, COLUMN, COVER, MODULE ","6","6","01/22/2018","14","01/08/2018"," LO   ","0","0","6"," No     ","07/23/2015","05/29/2017","0","0"
"8026","481","702","      ","702-01-00003","380100010000-003","ASSY, PLATE, TOP, COVER, MOD","3","3","01/22/2018","14","01/08/2018"," LO   ","0","0","3"," No     ","07/23/2015","05/29/2017","0","0"
"8026","481","702","      ","702-01-00004","380100010000-004","ASSY, PLATE, TOP, COVER, MOD","3","3","01/22/2018","14","01/08/2018"," LO   ","0","0","3"," No     ","07/23/2015","05/29/2017","0","0"
"8026","481","830","      ","830-01-00001","SRV520-011200001","ENGINEERING SERVICES, LCS,  ","1","1","06/30/2016","123","02/28/2016"," LO   ","0","0","1"," No     ","07/23/2015","05/29/2017","0","0"
"8026","481","982","      ","982-01-00001","240420-000000001","DIESEL FUEL, #2, FOR BDT, BS","300000","300000","06/30/2016","60","05/01/2016"," GL   ","0","0","300000"," No     ","04/27/2016","05/29/2017","0","0"
"8026","481","996","      ","996-01-00009","SRV533-021700003","SERVICES, DIVER. UNDERWATER ","1","1","06/30/2016","100","03/22/2016"," EA   ","0","0","1"," No     ","04/28/2016","05/29/2017","0","0"
"8026","481","996","      ","996-01-00010","SRV533-021700004","SERVICE, DIVER. UNDERWATER T","1","1","06/30/2016","100","03/22/2016"," EA   ","0","0","1"," No     ","04/28/2016","05/29/2017","0","0"
"8026","481","996","      ","996-01-00011","SRV533-021700005","SERVICE, DIVER. UNDERWATER T","1","1","06/30/2016","100","03/22/2016"," EA   ","0","0","1"," No     ","04/28/2016","05/29/2017","0","0"
"8026","481","996","      ","996-01-00012","SRV533-021800001","SERVICES, TUG BOATS         ","1","1","06/30/2016","100","03/22/2016"," EA   ","0","0","1"," No     ","04/28/2016","05/29/2017","0","0"
"8026","481","996","      ","996-01-00034","841401-000000002","TIMBER, DOUGLAS FIR GREEN S4","1","1","06/30/2016","123","02/28/2016"," EA   ","0","0","1"," No     ","04/28/2016","05/29/2017","0","0"
"8026","481","441","      ","441-01-00016-821","410600-000000073","NAVY CONNECTION BOX, SUBMERS","1","1","07/24/2017","123","03/23/2017"," EA   ","0","0","1"," No     ","11/10/2015","05/29/2017","0","0"
"8026","481","472","      ","472-01-00001-820","414500-000000025","CABLE ASSEMBLY TERMINATION K","1","1","01/15/2018","42","12/04/2017"," EA   ","0","0","1"," No     ","07/23/2015","05/29/2017","0","0"
"8026","481","472","      ","472-01-00001-821","414500-000000026","CONNECTOR, 4735 (LMCO SUPPLI","1","1","06/30/2016","42","05/19/2016"," EA   ","0","0","1"," No     ","07/23/2015","05/29/2017","0","0"
"8026","481","472","      ","472-01-00001-822","414500-000000027","BACKSHELL, STRAIGHT         ","1","1","06/30/2016","123","02/28/2016"," EA   ","0","0","1"," No     ","07/23/2015","05/29/2017","0","0"
"8026","481","472","      ","472-01-00001-823","414500-000000028","CONNECTOR, STRAIN RELIEF, ST","1","1","06/30/2016","123","02/28/2016"," EA   ","0","0","1"," No     ","07/23/2015","05/29/2017","0","0"
"8026","481","472","      ","472-01-00001-824","414500-000000029","BACKSHELL, DB15             ","1","1","06/30/2016","123","02/28/2016"," EA   ","0","0","1"," No     ","07/23/2015","05/29/2017","0","0"
"8026","481","472","      ","472-01-00001-825","414500-000000030","CONNECTOR, PLUG, RJ45, CATEG","1","1","06/30/2016","123","02/28/2016"," EA   ","0","0","1"," No     ","07/23/2015","05/29/2017","0","0"
"8026","481","472","      ","472-01-00001-826","414500-000000031","CONNECTOR, CABLE, MIL CIRCUL","1","1","06/30/2016","123","02/28/2016"," EA   ","0","0","1"," No     ","07/23/2015","05/29/2017","0","0"
"8026","481","472","      ","472-01-00001-827","414500-000000032","CONNECTOR, D-SHELL, PLUG, 15","1","1","06/30/2016","123","02/28/2016"," EA   ","0","0","1"," No     ","07/23/2015","05/29/2017","0","0"
"8026","481","472","      ","472-01-00001-829","414500-000000034","NUT, PLAIN HEXAGON, SS      ","18","18","01/15/2018","123","09/14/2017"," EA   ","0","0","18"," No     ","07/23/2015","05/29/2017","0","0"
"8026","481","472","      ","472-01-00001-830","414500-000000035","WASHER, FLAT, SS, NO. 1/4""  ","18","18","01/15/2018","123","09/14/2017"," EA   ","0","0","18"," No     ","07/23/2015","05/29/2017","0","0"
"8026","481","472","      ","472-01-00001-831","414500-000000036","WASHER, SPLIT LOCK,SS, NO. .","18","18","01/15/2018","123","09/14/2017"," EA   ","0","0","18"," No     ","07/23/2015","05/29/2017","0","0"
"8026","481","472","      ","472-01-00001-835","414500-000000040","TYPE N MALE PLUG CONNECTOR F","1","1","06/30/2016","42","05/19/2016"," EA   ","0","0","1"," No     ","07/23/2015","05/29/2017","0","0"
"8026","481","472","      ","472-01-00001-836","414500-000000041","TYPE N MALE PLUG CONNECTOR F","1","1","06/30/2016","42","05/19/2016"," EA   ","0","0","1"," No     ","07/23/2015","05/29/2017","0","0"
"8026","481","472","      ","472-01-00001-837","414500-000000042","TYPE N MALE PLUG CONNECTOR F","1","1","06/30/2016","42","05/19/2016"," EA   ","0","0","1"," No     ","07/23/2015","05/29/2017","0","0"
"8027","481","321","      ","321-02-00891","       54201-010","COUPLING S.W., 2 1/2 IPS, ST","2","2","08/30/2016","30","07/31/2016"," EA   ","0","0","2"," No     ","05/13/2016","05/29/2017","0","0"
"8028","481","161","      ","161-04-00062","380307000012-001","TYPE III BOND STRAP, 1"" X 3""","10","10","06/30/2016","123","02/28/2016"," EA   ","0","0","10"," No     ","06/23/2016","05/29/2017","0","0"
"8028","481","202","      ","202-01-00010","31093140005P-001","CONNECTOR, CABLE, STRAIGHT P","144","144","06/30/2016","40","05/21/2016"," EA   ","0","0","144"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-01-00011","31093140005H-001","CONNECTOR, CABLE, STRAIGHT P","144","144","06/30/2016","40","05/21/2016"," EA   ","0","0","144"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-01-00017","31092040006Q-001","CONNECTOR, CIRCULAR PLUG    ","25","25","06/30/2016","42","05/19/2016"," EA   ","0","0","25"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-01-00018","31092040006P-001","CONNECTOR, CIRCULAR PLUG    ","20","20","06/30/2016","42","05/19/2016"," EA   ","0","0","20"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-01-00031","310900150000-001","CONNECTOR,CIRCULAR          ","4","4","06/30/2016","80","04/11/2016"," EA   ","0","0","4"," No     ","07/23/2015","05/29/2017","110","440"
"8028","481","202","      ","202-01-00036","310700000040-001","BACKSHELL, STRAIGHT EMI, MOV","2","2","06/30/2016","48","05/13/2016"," EA   ","0","0","2"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-01-00037","310700000040-002","BACKSHELL, STRAIGHT EMI, MOV","2","2","06/30/2016","48","05/13/2016"," EA   ","0","0","2"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-01-00038","310917171896-001","CONNECTOR, 5-WIRE, 90 DEG,  ","4","4","06/30/2016","21","06/09/2016"," EA   ","0","0","4"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-01-00044","310912130077-001","CONNECTOR, RJ45 PLUG, SHIELD","100","100","06/30/2016","21","06/09/2016"," EA   ","0","0","100"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-01-00045","310903191800-001","FLOW METER CABLE CONNECTOR  ","4","4","06/30/2016","42","05/19/2016"," EA   ","0","0","4"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-01-00060","310920131876-001","CONNECTOR MIL CIRCULAR RJ-45","4","4","06/30/2016","120","03/02/2016"," EA   ","0","0","4"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-01-00064","310920130075-001","CONNECTOR, RJ45, PLUG W/    ","3","3","06/30/2016","14","06/16/2016"," EA   ","0","0","3"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-01-00070","310923201894-001","CONNECTOR, PROFIBUS DP TURCK","15","15","06/30/2016","120","03/02/2016"," EA   ","0","0","15"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-01-00077","310700000038-001","BACKSHELL, 90, MOV POWER    ","142","142","06/30/2016","123","02/28/2016"," EA   ","0","0","142"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-01-00089","310001001804-001","CONNECTOR, RIGHT ANGLE, FEMA","13","13","06/30/2016","120","03/02/2016"," EA   ","0","0","13"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-01-00090","310917181897-002","CONNECTOR, RIGHT ANGLE, MALE","13","13","06/30/2016","120","03/02/2016"," EA   ","0","0","13"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-01-00091","310700000038-002","BACKSHELL, 90 DEG MPCMS     ","142","142","06/30/2016","123","02/28/2016"," EA   ","0","0","142"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-01-00206","38382100001C-001","SWITCH, FLOW, 2"", SETPOINT 2","1","0","06/30/2016","48","05/13/2016"," EA   ","0","1","1"," No     ","07/23/2015","05/29/2017","556","556"
"8028","481","202","      ","202-01-00224","38382100001B-001","FLOW SWITCH, LUBE OIL       ","2","2","06/30/2016","60","05/01/2016"," EA   ","0","0","2"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-01-00224","38382100001B-001","FLOW SWITCH, LUBE OIL       ","2","2","06/30/2016","60","05/01/2016"," EA   ","0","0","2"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-01-00227","3.84E+9","SWITCH, FLOW GEMS FS-200 SER","1","1","06/30/2016","123","02/28/2016"," EA   ","0","0","1"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-01-00232","350600001715-001","PRESSURE SWITCH, DUAL STAGE ","2","2","06/19/2017","48","05/02/2017"," EA   ","0","0","2"," No     ","02/18/2016","05/29/2017","484.2","968.4"
"8028","481","202","      ","202-06-00001","31092040006T-001","CONNECTOR, CIRCULAR, STRAIGH","2","2","06/30/2016","21","06/09/2016"," EA   ","0","0","2"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-06-00003","31092140006D-001","CONNECTOR, CIRCULAR, STRAIGH","2","2","06/30/2016","21","06/09/2016"," EA   ","0","0","2"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-06-00004","3.11E+9","CONNECTOR, CIRCULAR, STRAIGH","2","2","06/30/2016","21","06/09/2016"," EA   ","0","0","2"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-06-00005","31092140006F-001","CONNECTOR, CIRCULAR, STRAIGH","2","2","06/30/2016","21","06/09/2016"," EA   ","0","0","2"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-06-00006","31092140006B-001","CONNECTOR, CIRCULAR, STRAIGH","2","2","06/30/2016","21","06/09/2016"," EA   ","0","0","2"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-06-00007","31092140006C-001","CONNECTOR, CIRCULAR, STRAIGH","2","2","06/30/2016","21","06/09/2016"," EA   ","0","0","2"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-06-00010","310700000039-003","BACKSHELL, 90 DEGREE, SIZE 2","2","2","06/30/2016","21","06/09/2016"," EA   ","0","0","2"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-06-00011","310700000039-004","BACKSHELL, 90 DEGREE, SIZE 2","4","4","06/30/2016","21","06/09/2016"," EA   ","0","0","4"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-06-00012","310700000039-005","BACKSHELL, 90 DEGREE, SIZE 1","2","2","06/30/2016","21","06/09/2016"," EA   ","0","0","2"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-06-00013","310700000039-006","BACKSHELL, 90 DEGREE, SIZE 1","2","2","06/30/2016","21","06/09/2016"," EA   ","0","0","2"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-09-00003","385828000028-001","TERMINAL LUGS OMEGA P/N SCAL","7","7","06/30/2016","123","02/28/2016"," PG   ","0","0","7"," No     ","07/23/2015","05/29/2017","13.3","93.1"
"8028","481","202","      ","202-09-00007","31092040006S-001","CONNECTOR, 5 SOCKET, SHELL S","4","4","06/30/2016","123","02/28/2016"," EA   ","0","0","4"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","202","      ","202-09-00008","310922400086-001","CABLE CLAMP STRAIN RELIEF, 1","4","4","06/30/2016","42","05/19/2016"," EA   ","0","0","4"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","256","      ","256-01-SG001","272100-000000001","INDICATOR,MAIN PROP DIESEL E","2","2","08/21/2017","0","08/21/2017"," EA   ","0","0","2"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","304","      ","304-01-00009","302207020101-001","CABLE, ELECTRIC, 7XW-3      ","2444","2444","06/30/2016","40","05/21/2016"," LF   ","0","0","2444"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","304","      ","304-01-00025","304702080101-003","ELEC CABLE,LS2SJ-20, LOW SMO","263","263","06/30/2016","84","04/07/2016"," LF   ","0","0","263"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","304","      ","304-01-00062","306602090102-004","CABLE,ELEC,LSDSGU-14,LOW SMO","1863","1863","06/30/2016","80","04/11/2016"," LF   ","0","0","1863"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","304","      ","304-01-00089","307601100102-001","ELEC CABLE, LSSSGU-50, LOW S","3419","3419","06/30/2016","80","04/11/2016"," LF   ","0","0","3419"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","304","      ","304-01-00126","309101140110-001","CABLE, COAXIAL, M17/184-0000","3094","3094","06/30/2016","60","05/01/2016"," LF   ","0","0","3094"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","304","      ","304-01-00127","309301140113-001","CABLE, COAXIAL, M17/190-0000","596","596","06/30/2016","60","05/01/2016"," LF   ","0","0","596"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","304","      ","304-01-00151","306904090102-002","ELEC CABLE, LSFSGU-23,LOW SM","60","60","06/30/2016","80","04/11/2016"," LF   ","0","0","60"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","304","      ","304-01-00196","309001141008-001","CABLE, COAXIAL, M17/183-0000","4894","4894","06/30/2016","90","04/01/2016"," LF   ","0","0","4894"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","304","      ","304-01-00211","302802020101-002","CABLE, ELEC, DXOW-4, WTRTT, ","16507","16507","06/30/2016","40","05/21/2016"," LF   ","0","0","16507"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","304","      ","304-01-00215","305904200101-002","CABLE, LS4SJ-20             ","41","41","06/30/2016","84","04/07/2016"," LF   ","0","0","41"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","313","      ","313-01-00100","310700000028-001","BACKSHELL, 390BA002NF1710AA ","6","6","06/30/2016","120","03/02/2016"," EA   ","0","0","6"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","313","      ","313-01-00101","310700000028-002","BACKSHELL, 390BA002NF2116AA ","4","4","06/30/2016","120","03/02/2016"," EA   ","0","0","4"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","313","      ","313-01-00102","310700000028-003","BACKSHELL, 390BA002NF1504AA ","2","2","06/30/2016","120","03/02/2016"," EA   ","1","0","1"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","313","      ","313-01-00103","310700000028-004","BACKSHELL, 390BA002NF1712AA ","13","13","06/30/2016","120","03/02/2016"," EA   ","0","0","13"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","313","      ","313-01-00104","310700000028-005","BACKSHELL, 390BA002NF1606HA ","13","13","06/30/2016","120","03/02/2016"," EA   ","0","0","13"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","320","      ","320-01-00001","391215001613-001","RECEPTACLE, DUPLEX, W/GFCI  ","191","191","06/30/2016","60","05/01/2016"," EA   ","0","0","191"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","320","      ","320-01-00002","380215000030-001","RECEPTACLE, DUPLEX, 20A, 125","122","122","06/30/2016","60","05/01/2016"," EA   ","0","0","122"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","320","      ","320-01-00004","361006030362-001","BOX, OUTLET, STK NO. 36003-0","1","-10","06/30/2016","60","05/01/2016"," EA   ","0","11","1"," No     ","07/23/2015","05/29/2017","0","0"
"8028","481","320","      ","320-01-00005","380106000026-001","COVER, DUPLEX RECEPTACLE    ","205","205","06/30/2016","60","05/01/2016"," EA   ","0","0","205"," No     ","07/23/2015","05/29/2017","0","0"
